name,mz,rt,plasma_01,plasma_02,plasma_03,plasma_04,plasma_05,plasma_06
M174T708,174.0211931,708.305,106420161.3,109267092.5,4104751.973,9391609.483,6876597.638,5366359.369
M174T4,174.0338127,4.20277,3771023.172,2477389.087,6951002.499,6955482.582,0,7375504.744
M174T28,174.0338005,27.891,6638671.265,4287799.405,5621786.699,44197848.23,7327025.722,1959313.887
M174T691,174.0337546,691.0705,4974276.722,123279618.9,118217861.4,15007030.5,5794934.594,6508332.164
M174T652,174.0391915,651.7155,5719310.244,2577717.487,5850586.181,3691875.007,6705807.016,5879398.096
M174T677,174.0336831,676.9265,3452770.724,54935072.87,58837299.96,55499375.14,2000260.758,1377525.476
M174T115,174.0436986,114.809,288576.2137,485396.6956,25191976.59,418893.7878,391744.0232,468324.45
M174T97,174.0549151,96.77225,4656238.577,4549007.473,4528285.402,4463495.61,4634235.888,4561273.526
M174T209,174.0522675,208.6365,3062639.768,3129462.675,2875311.662,2916989.627,3366384.955,3528248.351
M174T45_2,174.0500489,44.6511,1849331.64,5796686.927,2396547.761,2513788.999,6472435.618,2030830.092
M174T269,174.0731326,269.0995,1423977.162,1202764.994,1370840.687,1104188.468,832089.0904,1265396.333
M174T91,174.0816342,91.4615,1610867.82,1998991.866,2208505.054,2683804.012,3377092.798,3161118.885
M174T94,174.1124773,94.085,497781.0018,3442662.291,856396.5579,651981.8327,571552.8087,544137.0557
M174T46,174.1235398,46.00445,295456.2977,366423.265,412286.7572,540080.7101,444035.2357,633762.459
M174T426,174.1311071,426.482,509664.9091,452007.7552,513768.5637,437402.4265,501748.0131,222072.7088
M174T207,174.1851342,207.3065,5119558.89,4753439.103,4736734.783,5172242.674,4816062.431,4852882.964
M175T55,174.9687921,55.45015,1593374.961,2467591.865,1444461.227,966910.8564,1676627.981,1335304.844
M175T690,174.9802254,689.599,36086506.2,13097135.46,41685748.6,15847274.11,6585805.15,33577590.07
M175T715,174.9801982,715.38,7576866.937,23495819.21,4896781.989,10178472.17,22025757.46,21152275.34
M175T58,174.9914971,57.9878,2120716.999,2381751.213,4206554.544,2187753.983,4348419.619,3570996.253
M175T80,174.9917329,80.0769,7828229.871,1490414.194,1189200.674,987824.6232,1262569.533,1413644.964
M175T17,174.9848743,16.7893,16253676.82,1484429.555,278370.3082,15430131.41,16675915.41,2338109.343
M175T660,174.994491,660.205,22901611.94,5420367.674,6955694.013,6435938.471,6742664.479,6675543.092
M175T698,175.0051456,698.241,21258646.58,63980261.54,14952357.23,66913328.08,31800999.34,13423592.88
M175T677,175.0050956,676.9,10356422.61,23887976.92,12411358.06,25019115.65,24070880.39,8485089.063
M175T6,175.005212,5.60917,0,0,16645268.35,13883917.95,0,13745232.45
M175T26,175.0051875,26.0869,39988703.68,37080132.2,12600100.96,5694571.744,37378611.94,11429339.5
M175T699,175.027776,698.9575,30295806.87,20904754.27,41285370.87,52597878.99,22621295.12,18160961.75
M175T718,175.0277527,717.6955,32272069.5,15205989.82,22474074.64,14715989.26,18142066.69,17947193.01
M175T656,175.0277012,656.364,29618455.57,13862388.85,35645185.79,31523548.37,27027706.73,14890773.68
M175T56,175.0277,56.44745,11407719.36,12640924.95,11324281.78,9726028.882,238853.8915,11536421.93
M175T27,175.0277823,26.7345,41730354.82,50755587.12,40886184.96,48602366.81,35236224.47,29520227.65
M175T3,175.0278068,2.90582,32193058.87,19976215.97,22097836.96,23049170.46,20811904.56,50401840.85
M175T104,175.0277619,104.454,27344165.21,40123210.04,32523718.85,18594097.73,25391090.54,24333226.34
M175T180,175.0277032,180.4045,47386043.43,111158487.8,32948958.68,15924406.12,14419647.89,30033006.71
M175T142,175.0277382,142.217,29212919.19,25811650.45,31036023.29,61199875.94,11888890.03,46038202.68
M175T243,175.0341094,242.8495,83059304.4,87589701.04,79635840.26,79504368.46,80847002.19,83620382.5
M175T231,175.0341093,231.027,65503523.84,65594187.53,65942811.83,66489112.52,67536980.52,66265080.03
M175T32,175.0449396,31.92375,517462.9538,677723.335,767882.0414,672948.4821,495196.1069,676960.3347
M175T90_1,175.0477538,90.2818,6656062.342,8630505.961,8152394.316,8040269.949,8575631.054,7631271.341
M175T42,175.0576261,42.3491,5731655.099,6671901.404,6054916.945,6097046.561,6140158.761,6146197.454
M175T707,175.0641255,706.7275,4984352.638,5485208.587,5273924.139,7113573.18,4676547.595,5299001.279
M175T651,175.0641382,651.388,208411360.3,217118071,212983798.9,206107596.7,197515598.7,201523793.3
M175T358,175.0640931,358.268,27419290.75,23022557.99,31261602.35,36447977.14,34574233.34,28235867.25
M175T332,175.064111,331.5185,24495928.39,48676900.75,49728313.16,45209646.7,51127553.78,61128960.66
M175T315,175.0641153,315.316,31148802.91,32658228.03,35631862.74,74086668.4,30595564.05,5564871.244
M175T684,175.0641635,684.255,18022741.71,14895253.59,11196369.79,11159347.31,10197545.13,13926575.89
M175T380,175.0640954,380.124,27712922.69,15030103.16,21400841.6,16121185.39,6682596.577,22459331.74
M175T261,175.0641023,261.3,31465185.29,21540275.48,43910811.74,37645033.66,30014358.61,33095693.37
M175T96,175.061253,95.7979,2937526.298,276851.0353,351044.0464,1334045.282,1259177.492,3444533.888
M175T288,175.0641062,287.644,28506908.6,29259689.88,52876015.02,26019406.29,60498593.52,29191041.76
M175T235,175.0641305,234.925,22545367.99,12261507.25,18507448.63,12900778.63,12772167.3,13167167.24
M175T401,175.0640802,401.336,19316895.39,12186518.05,11853181.87,11581767.87,12496091.77,14216365.85
M175T267,175.0809557,266.57,3200770.99,2898127.262,3405478.251,2947972.218,4242990.323,3343914.309
M175T216,175.0787261,215.962,2322398.472,534684.1294,657279.368,604559.0972,665069.05,807394.3918
M175T31,175.0813886,31.4318,1582209.257,341438.3917,208672.0931,301303.0885,2242165.684,1709314.537
M175T90_2,175.0865114,90.0439,695788.964,743760.2534,766000.9248,785465.6729,867192.4177,883287.6302
M175T205,175.0867384,205.355,7468193.226,8519889.961,7960972.78,8413985.541,8346328.529,8189308.832
M175T382,175.11163,382.4825,2410633.666,1794498.24,1853402.208,1874019.999,1732422.61,1830981.269
M175T100,175.1188854,100.15675,5024067.075,7041168.659,14667092.88,6643325.177,7804539.696,9670522.323
M175T67,175.1188803,66.8835,11985243.28,13815341.17,14425476.81,11125283.36,12380195.93,13022333.48
M175T211,175.1229721,210.5735,1188791.178,1163389.434,1176913.097,1047510.414,1201388.47,1221981.041
M175T44,175.1189338,43.7351,118801663.2,86937959.62,123761800.9,120160664.9,123831468.1,126602831.6
M175T391,175.1480048,391.087,686551.8315,654475.7025,657742.1736,606238.1202,703620.5169,726628.769
M176T358,175.5440474,357.601,268448.5961,550710.9206,462334.4829,477300.3532,304835.0323,145469.8442
M176T344,175.5673153,343.763,140382.7764,708411.7283,611880.6133,306151.6921,243560.9004,553200.6261
M176T61,175.9131004,60.7818,253625.5056,206586.3862,248180.7311,213601.1438,123768.8113,221926.6741
M176T676,175.985198,675.533,47440711.07,32580104.46,27764139.83,24395553.06,23066953.46,33502674.24
M176T655_1,175.9851685,655.381,43043375.33,35324178.9,40814927.29,42909254.4,41984768.79,38980421.45
M176T694,175.9852259,693.676,38252649.55,82531950.51,72467256.59,31046452.18,20827195.27,35586194.65
M176T188,175.9851576,187.531,141272135.1,32180125.63,7198923.584,28796256.21,31128421.87,239765103.5
M176T118,175.9851819,118.1465,24705604.36,67885931.76,31512001.24,25179560.81,27380211.03,80044538.68
M176T711,175.9851768,711.41,13328284.76,26098727.53,40637794.95,15747014.71,22999596.69,29607444.29
M176T30,175.9852104,30.0789,38528913.53,32054880.22,24787608.28,19241597.41,20670308.17,21911108.74
M176T86,175.9851812,85.80625,35271941.32,84373276.58,36147278.89,61978325.43,95012293.63,54399243.98
M176T238_1,175.9851946,237.912,37457712.07,19250873.63,22331499.21,30456450.37,16268438.86,28762172.83
M176T153,175.9851491,153.4445,35897358.76,27639821.96,46613029.61,35463815.59,30819824.84,29636824.27
M176T219,175.9851673,219.4215,25215062.15,38677877.76,37474245.1,34138805.39,30733464.61,29547163
M176T332,175.9851683,331.857,20866081.75,13929768.46,10389689.86,20665015.81,11609837.58,11821918.03
M176T206_1,175.9852476,206.019,28465505.64,30390088.21,27338237.94,27878228.45,28504808.59,24770142.74
M176T283,175.9852017,283.119,16555244.58,16399908.72,26658297.51,18534666.77,26092212.77,19286277.98
M176T53,176.0132141,53.394,578682.6286,502007.0821,725613.2219,406561.8508,424398.5045,519086.1622
M176T655_2,176.0230418,655.192,50523349.71,114137549.2,62447426.34,49493562.9,46792608.11,36323348.08
M176T707,176.0230189,706.652,10159646.24,7474034.129,14052316.74,14346815.73,7473567.712,24323757.59
M176T206_2,176.0229556,206.029,18569284.4,31182836.61,29952433.36,28939190.64,12695832.71,22310671.07
M176T311_1,176.0229735,310.7615,59462614.79,16299824,23461438.32,40844137.58,41628776.58,42127404.48
M176T238_2,176.0229807,237.775,19229559.65,22879470.47,25495098.94,27950062.51,31180389.97,24929458.34
M176T684,176.0230219,683.575,47445431.47,43881173.54,29549358.33,22363559.29,13186272.43,36376224.3
M176T99,176.0228705,99.4949,8121434.228,6496161.361,28004980.57,26037783.36,9953416.967,5908266.934
M176T288,176.0229449,288.2585,46184834.68,5036631.924,19901452.61,26357821.32,45783359.06,20423559.98
M176T375,176.0228977,375.4975,32050311.62,18709783.51,16897722.13,26492328.42,16419350.67,18640109.5
M176T338,176.0151765,337.767,17567419.88,7805752.282,26332152.64,7427000.44,17992652.75,16888419.14
M176T260,176.0230143,259.8095,51823492.8,24821768.57,33485474.35,43069636.95,42282785.76,40504890.63
M176T3,176.0310582,3.21626,1211733.392,1225016.453,1269601.9,2682225.066,796926.6654,1195326.874
M176T42_1,176.029491,41.7093,1694976.234,867056.5779,7541089.342,2339927.825,1816901.565,1503593.7
M176T28,176.0310504,27.8544,1276163.986,36382292.87,1181571.896,2341978.394,1931715.878,1988120.645
M176T243,176.0374224,243.014,4678997.431,6116529.921,4290054.018,4703695.642,4820071.313,5258208.506
M176T231,176.0374754,231.005,4295138.669,21935291.03,4095285.523,4244194.919,4558888.254,3893996.988
M176T91,176.0384847,90.76725,347498.9285,638304.7812,715086.1883,318246.3814,733169.1713,375072.142
M176T42_2,176.0405993,42.4176,7302994.665,6434116.615,6942097.991,6687543.278,6278228.854,6837334.668
M176T71,176.0516701,70.9158,2223718.474,1437247.149,2714793.967,2548848.284,1776604.439,1836359.789
M176T239,176.0587228,238.883,11133097.06,9978661.257,8873462.496,8438733.815,8431288.092,7915091.871
M176T377,176.0593864,376.799,12598886.13,15914072.71,16619951.72,12695661.04,10206006.33,12887653.45
M176T652,176.0594371,651.61,82516330.48,84678795.56,89050035.83,81795475.93,79282898.26,87983729.53
M176T401,176.0593406,400.623,10433367.51,11997473.47,15072529.34,8615395.251,10630186.69,15111362.9
M176T311_2,176.059355,310.712,20109632.55,36375459.16,21986737,27054565.33,14496435.99,11562943.46
M176T263,176.059414,262.605,10853296.55,14015923.04,20707085.49,11480201.65,12327602.87,10899463.22
M176T284,176.0594139,284.435,20581279.25,18606302.62,19872401.57,17074163.5,27547871.22,24760464.76
M176T58,176.0657346,58.12385,54046420.68,53512750.17,52994033.67,49841223.78,54948485.54,53201945.88
M176T352,176.0593671,352.38,23547158.42,9153162.111,18352332.34,17223473.05,24257212.3,20987290.8
M176T336,176.0593887,336.134,24983902.47,14339623.1,21110168.58,24120900.7,14764028.47,25377582.07
M176T205,176.0704576,205.323,4960271.375,4715461.925,5456690.834,4595558.312,4483160.825,4366794.257
M176T318,176.0706398,317.953,6339493.621,944725.5014,885159.3146,6158332.325,6186033.38,1367449.671
M176T46,176.1030696,45.81125,3877269.394,3957494.612,2989543.528,3579215.895,4238201.519,3440842.913
M176T44,176.1223247,43.6721,5805927.801,4732843.128,6080506.2,6661271.183,5470084.118,6357159.86
M176T653,176.4788557,652.942,2696491.322,2603098.248,3052920.334,2613024.497,5273823.147,2959940.575
M177T239_1,176.555686,239.0215,2715410.403,2490073.614,2908389.36,2221820.291,2497478.416,2617277.155
M177T393,176.5561553,393.379,329500.4305,528898.4295,647925.8986,366437.1414,403746.2194,415254.9083
M177T239_2,176.5681925,239.1885,1359586.72,1214356.884,1026635.925,1220454.434,981759.5918,1213730.263
M177T7,176.9800951,6.827105,7038561.367,5876708.837,7020880.949,7193595.432,2714193.585,6017580.463
M177T28,176.9800881,28.16735,2800770.848,5331151.945,3074584.027,3526044.98,4187047.121,5420579.488
M177T687,176.9832365,687.3605,6715358.336,5209369.314,5877214.479,4509320.433,3284545.786,5933012.121
M177T709,176.9833678,708.683,2660488.214,5007678.141,4184815.902,4377844.942,3373476.079,6323791.432
M177T656_1,176.9831149,655.8215,30159925,26205638.68,39608953.36,32650998.22,31589319,28918998.9
M177T301,176.9859508,301.17,1384400.235,1258285.289,1060079.061,1747347.437,1797846.166,1534391.823
M177T56_1,177.0069963,55.76295,49463152.52,51216385.82,45764385.1,41411050.8,51878552.04,49124466.63
M177T26,177.0070321,26.07155,252094219,292256602,215123588.9,255048571.6,265283819.6,221877286.2
M177T719,177.0070028,718.999,95849213.96,121831377.2,27963174.53,53892971.84,401995250.5,62850536.06
M177T688,177.0070584,688.242,798321.5988,251783299.2,8587660.614,92124327.59,185788371.3,88124592.27
M177T111,177.0070134,110.823,128122027.9,235893888.3,136032878.5,119054317.1,230915356.1,352126307.8
M177T146,177.0069853,145.564,130461973.4,66883197.71,134300907.3,192226979,227479920,241333857
M177T188,177.0069929,187.533,275119299.3,187337899,195147641.9,97039350.77,193714592.6,209724594.3
M177T658,177.0070387,658.17,23926653.18,559336094.7,2833825.432,4432651.594,575234702.5,22540683.96
M177T238,177.0182196,237.9125,47391802.76,249201230.7,49443685.63,39026965.84,38764734.57,259734347.1
M177T706,177.01818,705.9695,32260864.6,44471551.59,38794103.96,24086867.41,24050175.09,83206663.6
M177T662,177.018238,661.748,51832766.32,153294824.8,151358765.9,145998675.6,143925894.2,153962652.7
M177T279,177.0223989,279.0315,1055315.424,1097452.262,816519.2427,1375899.678,1075167.026,1322811.715
M177T57,177.0181158,56.778,15969685.32,17354610.09,15207189.06,13574138.35,49694151.98,15509872.12
M177T41,177.0246192,41.3944,10264076.8,8859341.28,9090012.05,9621899.032,10771412.26,9245849.195
M177T78,177.0181733,77.7683,50284234.83,152621395.5,139495327.6,24089368.87,185239281.5,143716828.6
M177T652_1,177.0433992,652.2705,586026292.2,716941585.7,843462824.3,564041618.2,695034434.9,466041256.1
M177T707,177.0433571,706.997,303939650.4,248374489.1,284423422.5,318602148,217518564.6,977642651.2
M177T56_2,177.0433608,56.1334,38824959.66,45040382.5,38842543.2,35660241.84,44701773.72,41290077.19
M177T104,177.043327,104.1,303618970,478269149.3,153991351.7,546548056.3,595497847.6,525633160.6
M177T685,177.0433825,684.659,726011772.9,457070255.6,191669352.1,468522211.3,464984032,420693801
M177T145,177.0433323,145.243,147921828.8,120495777.4,152274444.3,386416390.8,111899663,132137721.4
M177T24,177.0433919,24.48785,166097774.9,200011136.7,156878683.5,175819897.5,191548250.2,147731648.5
M177T310,177.0433623,310.074,191954308.5,375775615,318780679.6,323979752.6,308400451.5,340253872.4
M177T228,177.0433772,227.563,252912236.6,843972838.2,802342706.8,2341312237,842966642.1,857986776.7
M177T385,177.0543929,385.1125,2976741.721,1546217.843,1589849.529,1614094.696,2114846.446,2166931.458
M177T37,177.0609737,36.6754,24336544.61,20833529.47,25914988.22,20322822.54,23805034.01,21677072.96
M177T656_2,177.0581887,655.705,2359140.004,185529572.7,1515709.077,1891270.271,3620538.373,181455819.2
M177T59,177.0690557,58.7861,3532162.533,3325116.132,3757704.314,3199030.12,4038509.22,3735885.064
M177T652_2,177.0797779,651.61,305783098.3,302796294.2,340624276.4,302147965.9,308419079.1,305475369
M177T324,177.0797505,323.588,73110921.33,66283943.61,66406458.24,47134926.62,73421350.6,154064585.5
M177T713,177.079766,713.0115,15795068.16,15575937.78,11411653.61,15849289.87,25765891.34,19350240.96
M177T693,177.0797743,692.928,16862499.94,16688991.65,15015351.54,22694880.41,29977300.15,26240789.23
M177T286,177.0797287,286.23,41664819.58,56198529.93,50968189.77,47205998.61,60640190.44,106064895.5
M177T240,177.0797695,240.131,58089601.38,40150877.16,40708348.99,41218428.06,64647959.38,220997403.5
M177T364,177.079752,363.607,64073256.18,47483523.44,49716716.54,89919946.64,88632188.37,35739596.82
M177T258,177.0797287,258.4,34955521.36,47666905.86,36876359.31,42620846.75,39760465.83,36210545.02
M177T55,177.0868794,54.7317,5198342.965,3510710.331,2987828.286,5624606.404,5646621.725,3676175.005
M177T160,177.1021298,159.593,139606985.1,133268504,136874807.7,133413977.2,132990183.7,130437192.9
M177T198,177.1021925,198.103,13222219.62,28012472.38,14092289.5,12079521.97,1944180.098,14259598.76
M177T377,177.1272863,376.865,1170133.621,968309.5937,1288297.843,1207768.657,1511357.775,1240719.786
M178T95,177.9481056,95.3385,860719.9904,1160079.723,1167070.022,3164154.204,1815250.889,1406142.406
M178T674,177.9576041,673.6095,66617108.56,2597619.749,67607985.68,15561257.24,10339185.43,66153974.13
M178T710,177.9806373,710.038,12590330.16,2787228.197,26892024.29,6528487.007,13058523.89,12443448.98
M178T30,177.9806606,30.31025,10429014.92,18773623.9,11832892.28,8530994.261,20544283.02,8780690.312
M178T685,177.9806965,684.653,15921017.33,11827816.67,17855460.93,18492486.95,19428785.49,9074277.722
M178T659,177.9805973,658.8905,22687779.71,12102587.66,12071257.06,54235620.15,26097291.85,12275203.7
M178T52,177.9923046,51.5321,361885.7124,286541.783,351474.2873,1266815.47,168036.5079,221232.4151
M178T660,178.0117818,660.205,5641481.948,6745287.272,3675341.073,5741276.637,4761034.04,34474890.96
M178T27,178.0103936,27.4239,5071599.653,17093153.52,9918645.891,3845679.188,13498214.67,9908978.281
M178T4,178.0103967,3.59912,9131131.61,9639487.788,10129835.67,9096535.841,4198507.521,6064948.601
M178T702,178.0104226,702.324,5829651.63,21603139.58,7998650.068,21088125.21,9545203.43,377435.4332
M178T45,178.024055,44.6358,1149272.728,863770.1679,1074400.7,1464483.384,1446073.704,1102861.114
M178T656,178.0467439,656.253,50608036.94,29250672.77,15784881.28,16826450.05,31035477.81,39442101.87
M178T690,178.0467485,689.599,12630343.35,57581443.79,23054801.3,17555065.14,31981269.66,40902395.69
M178T714,178.0466913,714.009,15854395.29,11882237.64,12671618,14487645.03,12528559.49,7302959.72
M178T100,178.0537919,100.1558,844563.4176,29049500.73,1035710.773,955683.57,869622.8952,1374314.963
M178T41,178.0586453,41.3446,15467041.16,13748244.31,16174953,15822113.29,15583933.91,17700909.25
M178T56,178.0585587,56.1499,1154838.931,1067869.847,1090012.391,1507159.251,1132451.782,953911.3697
M178T652,178.0830213,651.61,18481517.06,21493422.36,15070953.71,17903140.04,21205034.34,15954148.57
M178T46,178.0863062,46.0512,460182.1855,861684.5621,1031616.88,8169675.872,6298352.089,6008570.783
M178T159,178.1054658,159.2665,14154063.76,14129151.71,13774725.33,13941897.19,14357254.75,15345770.8
M178T385,178.122562,385.101,656382.9219,491154.5778,643310.9164,678072.3791,692143.0222,828395.9987
M179T101,178.5417313,101.4675,853015.4166,1750263.823,977881.2327,1411636.752,1788315.263,1719218.775
M179T395,178.5543996,394.6995,2535602.805,2086863.072,2176580.704,2249056.476,2710319.904,2499813.683
M179T239,178.560761,239.3885,1859360.135,1671993.4,1939049.463,1930685.372,2113100.077,1934145.911
M179T320,179.0014986,319.926,1007285.476,805272.4745,909940.7847,731335.0562,645918.4221,688236.5965
M179T25,179.011203,25.1744,14106064.72,17808540.73,13171974.07,2558457.436,1478954.999,1834620.654
M179T713,179.0029755,713.027,279196.121,1588018.065,351527.8579,1746532.254,382139.9192,1742970.051
M179T4,179.0112338,3.54123,0,0,223000.2368,681889.383,1386181.477,2161483.892
M179T68,179.0226646,67.5562,7557427.278,7578214.516,7708139.651,6886837.129,7658449.603,7274086.512
M179T368,179.0325969,367.552,1091052.388,935821.2227,502236.5807,625947.4111,964909.6826,822717.8599
M179T47,179.0290323,47.1142,864392.2466,711730.3806,605337.3802,490986.5198,659854.69,983309.027
M179T32_1,179.0400297,32.45285,18657993.1,19758117.45,18872764.52,19062159.5,18251538.29,19514719.15
M179T659,179.0393123,658.726,4153029.044,1763626.8,3259010.986,2896041.913,1658130.191,3326637.953
M179T32_2,179.0509677,32.45285,1210301.96,892467.6035,953377.0415,830954.0152,1030370.542,835033.6903
M179T652,179.0569412,651.7155,6876506.526,3173079.539,2183928.356,3604837.354,3955767.525,5459955.853
M179T351,179.0597151,351.3685,2228487.641,1966245.123,2710431.836,2260970.734,2637180.715,2605343.505
M179T304,179.0701908,303.793,1299688.117,922548.8745,1164164.764,1266808.626,1261366.623,1414501.508
M179T222,179.0678109,221.7615,2362363.626,2540828.629,2599535.765,2410902.743,2870946.365,2399029.358
M179T33,179.0764015,32.60875,7759649.045,8441087.411,8266689.236,8479409.087,7556421.525,7935107.773
M179T648,179.0902668,647.589,4568242.047,4051843.68,4186063.855,4441056.448,4169454.286,3822766.59
M179T40,179.0901937,40.41575,3261464.782,2395926.496,3682549.788,3378099.635,3098877.437,3453890.097
M179T399,179.1066264,399.3085,3115200.852,2641970.459,4542588.175,5943718.803,6864370.447,7988123.47
M179T82,179.1178495,81.86025,824837.721,756009.0795,959899.2562,798530.1978,999894.866,800240.1935
M180T28,179.978145,27.8757,3196628.339,2562940.633,1474706.046,2987655.379,2597711.655,2276810.478
M180T4,179.9782385,4.23676,0,1365308.049,0,0,1525358.414,2600641.297
M180T44,180.006798,43.64935,2304720.303,1516649.955,2555998.115,1571725.232,2176329.119,1901294.503
M180T32_1,180.0404193,32.45285,1840635.314,1673118.32,1761949.696,1857245.555,1870950.876,1761329.093
M180T650,180.0443008,650.312,1781574.829,1638298.823,1987432.238,2300779.131,1660246.119,1409648.976
M180T87,180.0515286,86.94465,419701.1108,377823.5128,541509.5664,375342.9382,558702.6837,642454.2882
M180T304,180.0492675,304.145,754681.2366,640184.2294,1077600.361,400948.3041,1046211.189,816955.1576
M180T241,180.0654703,240.892,14475760.85,14175111.44,13881063.57,13356289.17,14376510.57,14776395.19
M180T32_2,180.0768306,32.3503,843695.0689,585447.1712,726206.3851,727647.2322,717061.7765,768012.5011
M180T210,180.0879207,209.8995,2841633.596,2745834.452,3059352.073,2833055.324,2869005.651,2893246.45
M180T219,180.0993469,219.1475,1377527.764,1540566.875,1680475.248,1634103.642,1461445.824,1601544.863
M180T47,180.1018383,46.81335,2092294.453,343721.6571,352035.5804,434809.1028,304612.4871,364867.0547
M180T404,180.1018086,403.6085,656802.3819,571903.4605,999688.177,757173.2466,707256.5782,254790.4004
M180T90,180.1018624,90.0439,333155.6604,459728.7297,425097.6712,445989.9531,591818.701,370718.0543
M180T379,180.1746055,378.771,645918.0558,456064.9406,599702.5989,405734.8176,262718.3954,566001.3158
M181T80,180.5393077,80.23065,520217.514,755982.2927,639267.1653,637766.3312,675231.3955,520327.8342
M181T318,180.9783898,317.949,30248231.87,36955525.2,42813035.3,32589912.53,36566197.78,71732398.24
M181T331,180.9783645,330.5565,41166061.59,24850070.5,48433315.93,49598568.23,55546378.75,57940786.85
M181T651_1,180.9784002,651.274,210709074.4,224070161.3,179984266.6,225117371.5,194965755.7,221446750.3
M181T222_1,180.9783793,221.82,182595465.6,54177991.81,81340948.62,46314602.44,84734158.65,44664430.36
M181T689,180.9784066,688.602,130263579.6,52193190.55,22780721.04,33419323.96,65498650.45,74575335.58
M181T712,180.97838,712.335,24130837.54,35101589.99,42529120.07,19864295.65,28029198.9,202125614.6
M181T85,180.9783747,85.3636,107385669.4,28292813.27,70737329.63,98993952.73,81860665.4,59807109.74
M181T252,180.9783611,251.9745,86370222.79,91841907.89,89410524.63,107517183.9,79609228.89,143984604.2
M181T237,180.9783459,236.562,130774368.7,36443343.65,35641102.46,38709875.44,129674884.9,131425552.7
M181T144,180.9783483,143.7935,21922835.93,24204800.33,22647249.4,19309998.42,22735506.5,27189980.2
M181T671,180.9784418,670.873,319383468.4,322521472.9,69541931.59,78412174.27,42781904.63,313030103.1
M181T290,180.9783663,289.605,38542019.69,38570110.45,174374572.3,162374550,169365599.1,58089125.88
M181T25,180.9999944,25.1578,5488678.22,3522294.303,2775496.754,5473739.684,6431954.939,5461353.203
M181T3,180.9999991,2.90582,5190456.68,17245486.38,19592400.28,19200844.41,2412238.731,2396881.658
M181T72,181.0100486,72.10825,643103.4612,872955.771,582537.0829,666095.7003,1337570.968,783870.9918
M181T47,181.009083,47.356,372813.988,489477.3482,457373.5892,441023.3624,562523.8584,603536.4263
M181T323,181.0177203,323.255,5904310.015,6265655.943,6058223.1,6354873.945,5625929.992,6176258.617
M181T383,181.0283725,383.47,114558719.9,121715082.6,237475143.3,218412038.4,140921550.2,181429623
M181T360,181.0283695,360.271,35624356.05,33956013.01,174949010.9,212238002.7,157036389.5,274439793.6
M181T401,181.0283633,400.616,84884655.45,105848778.3,95747219.49,123582827.1,76328573.11,66228954.13
M181T293,181.0283712,292.8485,172673565.8,410660097.9,543033387.2,152851606.3,329263063.2,371354955.6
M181T652,181.0283825,651.628,1171829391,1288114685,1350222668,1128164119,1102264453,1486725484
M181T77,181.0284438,77.29055,26659925.59,34079354.94,16002151.07,29129821.02,17251528.01,35133489.48
M181T422,181.0283587,422.4705,30142129.54,32431570.06,42346198.4,37925192.2,46239605.6,36153348.69
M181T269,181.0283871,269.191,799549927,163952801.2,130165498,195223950.4,215429107.3,205905534.9
M181T236,181.0283873,236.356,116482084.7,140141463.6,116159376.2,119123342.1,97490356.07,131191852.8
M181T251,181.0283506,251.433,124975659.6,248815641.7,107904304,164706574.8,232918725.2,115890877.9
M181T222_2,181.0284054,222.333,106205589.1,71959498.74,100466035.7,105537215.3,104589050.2,145941396.8
M181T442,181.0283288,441.715,23858413.27,18401800.28,17539779.83,19067520.8,20969066.65,17207862.49
M181T207_1,181.0284386,207.33,61663024.62,71865978.62,57321579.81,63141849.78,46029827.75,55332284.87
M181T333,181.0283573,332.5045,222434278.8,29178297.68,111475127.7,287311935.9,332401047.9,249609673.5
M181T708,181.028454,707.6665,24605503.37,30247482.31,16009052.28,22408614.47,54589890.22,45126649.8
M181T313,181.0283679,312.686,199947494.4,401958202.3,220133311.6,441061478.2,154214974.1,349405509
M181T32,181.0373581,32.3503,3519234.705,3673202.533,3466290.163,3359619.865,2957577.419,3551198.073
M181T679,181.0357554,679.181,7609178.519,96184862.02,4316539.365,11019133.29,92467912.63,6457150.826
M181T405,181.040428,404.646,19869682.15,598547.2932,685025.3287,961590.3827,969633.794,1042155.21
M181T220,181.0611852,220.264,1477915.772,2991461.858,2958765.375,2771846.516,2669949.47,2871044.551
M181T651_2,181.0647977,651.3475,232734550.2,239155213.7,215849322.6,239103739.1,229215294.4,236014329.6
M181T354,181.0647437,354.355,42026085.47,20306211.21,37778565.28,30742651.68,216450801.9,19860075.73
M181T257,181.0648038,256.72,551429.2662,6502569.306,9184439.855,8649031.322,6058393.972,8808895.644
M181T311,181.064773,310.771,20918258.48,32089337.79,17360535.57,4475595.284,16932204.03,16942066.27
M181T295,181.0648072,294.6185,19552536.66,14448574.63,3813884.908,26570313.53,18721233.23,19933685.26
M181T334,181.0647887,333.505,27996961.12,28814252.14,29501820.51,42421525.69,30466443.34,26365839.82
M181T391,181.0647633,391.406,46896744.52,16098706.37,3638076.322,4322251.307,19998204.23,26179401.01
M181T278,181.0648424,278.0075,17525697.12,15990730.15,16277659.99,20412471.22,24428386.86,10773450.54
M181T221,181.0718883,221.0195,351381111,361669623.1,358949051.5,499375034.6,351947565.6,351079125.1
M181T33,181.0739215,32.6873,1226805.741,1506682.733,1504723.538,963746.9296,714373.9873,634713.6866
