name,mz,rt,plasma_01,plasma_02,plasma_03,plasma_04,plasma_05,plasma_06
M218T673,218.006384,673.2355,71842875.5,41849311.23,25420323.72,24399626.56,79092091.29,45080487.98
M218T3,218.0063812,3.25176,13580153.72,13712765.04,24877505.96,11766287.93,12620569.55,25465175.71
M218T214,218.0063165,213.827,63060092.05,18764483.78,41647198.87,20469402.35,61173042.6,14660115.65
M218T253,218.0063514,252.799,25959614.72,30473993.65,26157485.42,26405907.4,25422541.68,26034915.6
M218T237,218.0063293,236.924,19314693.33,18314720.32,20417732.41,17250604.79,19155920.93,21780175.43
M218T364,218.0208094,364.006,1919587.994,1855503.084,1792615.458,1698179.758,1698699.168,1757574.544
M218T242,218.0208239,242.1615,785466.0662,855653.361,1054858.454,980143.4266,1012793.15,879443.3457
M218T316,218.0207877,316.376,215086.2052,315863.3076,8599402.115,337842.1915,314257.5408,361902.9707
M218T42,218.0331233,41.9706,17912939.11,17829350.5,17131683.82,19279675.13,18003866.99,18849087.41
M218T651_2,218.0426586,651.388,3215739.607,3211103.391,2929808.483,3057357.57,3136168.736,2887147.321
M218T294,218.0455766,294.492,665708.0065,911456.0039,17089834.57,662098.3212,829272.4764,787198.2573
M218T92,218.049219,92.2154,159025.2018,150822.1178,121311.279,164491.4144,181254.7207,164965.8195
M218T314,218.0514848,314.0695,659214.3651,591554.5483,621813.42,682174.9654,649891.6561,734041.9458
M218T350,218.0821476,350.119,562802.1199,603019.0622,646307.7477,548329.5728,516778.2587,545969.4413
M218T394,218.0895029,394.089,1002983.719,1295903.111,1356954.292,1238701.245,1408171.93,1395765.553
M218T139,218.1033217,139.287,3253361.754,3593564.718,3346206.882,3723623.231,3360942.937,3819767.613
M218T190,218.1033442,189.791,2611174.972,2646560.249,4161452.634,2452377.997,2866264.601,2846888.874
M218T285,218.1114461,285.129,255693.8348,319897.7693,233917.1803,288670.5731,267134.5362,196512.935
M218T370,218.131206,369.9485,1368882.242,1162933.438,1272415.83,1329331.613,1166132.253,1205701.274
M219T657,218.9221042,657.3465,4920229.99,4915099.402,4459605.319,4810593.227,4737534.303,5396803.806
M219T640,218.9345068,639.541,487899.3698,416527.8909,434075.1995,722803.669,330202.3577,340271.1091
M219T71_1,218.9572651,70.92275,466377.3994,381444.0063,353935.564,550727.9956,450996.9854,453090.8821
M219T687,218.9722606,686.579,2329555.923,2486984.059,3795610.561,5984865.606,4006885.621,6135254.859
M219T713,218.9722581,712.779,2573440.786,946195.5931,1604494.089,2394583.179,2267677.965,1382799.515
M219T656,218.9723432,655.988,9664418.725,11371701.06,6664480.346,12697126.59,10446978.84,13858044.31
M219T347,218.9789806,347.464,2359133.955,833203.9298,777022.1595,660206.206,782993.3478,772088.0876
M219T396,218.9865097,395.759,2639134.166,2628699.724,2272130.79,2684460.287,2404170.347,2670797.808
M219T377,218.9885828,377.195,2641016.378,2119206.527,2059532.348,3374620.495,2003735.613,1927752.05
M219T410,218.9861062,410.306,1523819.397,1954727.574,1597126.214,1681238.925,1866125.635,1746498.222
M219T261,218.9968082,260.9745,9735998.43,9432825.164,9437859.398,9588844.099,11227818.41,9336875.16
M219T708,219.0072727,708.2035,4265958.548,3194224.025,2228350.355,12085025.3,7024392.93,2200628.714
M219T651,219.007291,651.388,21824454.38,21653713.47,20584347.99,21196652.65,20438626.61,21095708.44
M219T672,219.0072338,671.657,13436220.64,2388832.295,13016956.54,13423147.48,15454698.11,6534458.904
M219T688,219.0073016,687.855,3306537.378,4255895.71,3333482.542,2841255.1,5568832.412,6170763.754
M219T363,219.0133185,363.372,801737.9252,792552.3391,689737.4938,684711.6225,705386.3993,651910.9644
M219T71_2,219.018626,71.1637,576670.1311,469424.8101,551374.3453,486203.2229,559635.8658,630334.6237
M219T302,219.0273756,301.803,13099249.71,13392916.76,12719254.44,12771323.1,12894273.28,13592555.38
M219T42,219.0340814,41.72785,3222294.462,2594708.528,2258435.047,2667858.262,2283618.606,3373875.527
M219T306,219.0637442,305.7805,3365446.643,3345859.415,3017683.41,3380451.542,3213050.731,2847563.353
M219T350,219.0660401,350.099,1218768.914,1574988.296,555957.2958,971097.4586,444722.7541,854201.1414
M219T205,219.0773491,205.071,17387874.21,16554597.68,16404227.95,16303846.8,16828201.65,14884397.68
M219T90,219.0774228,89.54825,1628213.894,1651122.079,1752025.591,1776760.478,1662308.331,1605174.449
M219T3,219.0815582,3.22577,56115.68215,100629.3354,177822.555,142911.1944,120258.3035,61463.73313
M219T190,219.1065887,190.4595,191496.7684,194490.0983,141375.1445,105191.67,206464.2787,195940.433
M219T248,219.113779,248.124,646410.8205,766365.2849,462537.7618,425794.108,643907.8376,645157.654
M219T355,219.1057623,355.407,733673.7989,882999.9282,758272.5438,664424.9269,831550.3933,719581.3615
M219T308,219.1137917,307.822,364973.0292,434851.035,283290.4473,419860.8251,344045.7617,290818.5013
M219T370,219.1390339,369.9485,6251655.237,5607718.416,5401520.758,5663861.634,5794072.956,5837641.711
M219T460,219.1389637,459.574,2037498.155,2071860.41,2316051.138,2039714.624,1991176.453,2151596.996
M219T510,219.1753385,510.3915,3692726.175,3516562.551,2652999.87,3315583.535,3392551.248,3770012.342
M220T65,219.8453616,64.5516,4042224.596,3641140.267,3181354.507,3874713.31,3277407.104,3403572.46
M220T104,219.8454906,104.422,1001778.679,853828.8149,981999.2411,848035.2787,991245.8229,1253035.598
M220T50,219.8453914,50.398,3322005.364,2611983.469,2976475.302,2432844.101,2501442.069,2455196.889
M220T636,219.9358718,635.569,177435.8076,107861.631,69040.27825,138154.081,85428.96062,80325.49901
M220T710,219.9774223,710.001,665923.4757,376859.527,581901.9943,569554.6743,1307687.428,3457375.958
M220T652_1,219.977391,652.102,8987408.507,9824587.032,8049175.251,8284523.32,8617423.377,9260990.352
M220T399,219.9751565,399.0545,3756390.712,3777791.285,3854769.087,3834526.3,3522287.875,3869369.676
M220T683,219.9774949,682.8775,837504.1267,2125480.496,2068269.388,2335012.684,2926256.372,2304090.406
M220T652_2,219.9991771,652.0425,2427426.904,2073824.042,2424247.317,2366515.238,2432132.256,2128074.569
M220T261,219.9998181,260.9645,1134988.969,678183.8959,889260.341,874047.8723,1161615.91,967709.2588
M220T89,219.9991912,89.1832,260971.1632,362346.0083,243989.6703,449319.2691,347658.6026,308010.4446
M220T651,220.0107124,651.384,1331290.312,1392240.676,1346785.469,1470443.657,1522840.214,791730.6273
M220T301,220.0307671,301.473,973891.7996,944617.6198,755970.0159,1213287.384,1005835.651,1211473.285
M220T295,220.0614628,295.147,12272204.28,11723267.26,10455701.47,10773315.96,10773297.44,10740561.95
M220T306,220.0672913,305.8115,275586.4927,1247122.737,312005.4924,285769.9304,259451.9922,221398.1376
M220T205,220.0807562,205.066,1848257.678,2168627.468,2022339.165,1986360.981,1907529.806,1653652.205
M220T452,220.0833762,452.0385,670312.9763,822795.8719,460075.1822,688424.4848,536564.919,618449.8139
M220T313,220.0977994,313.0695,472405.1596,489471.4001,644646.1787,571985.6437,606685.9344,485736.554
M220T365,220.0977599,364.6705,761988.3539,815953.4967,719141.1074,812839.3618,649016.6405,720418.4651
M220T370,220.1422807,369.9565,972038.4183,795137.153,854729.194,770618.1025,906312.9138,899281.4583
M220T427,220.146745,426.9095,7158798.935,7552908.658,6590762.559,6859082.59,7443885.886,7245637.131
M220T463,220.1469273,462.6325,3289772.661,2841224.628,2360704.019,3255293.024,2974423.506,2628597.876
M220T510,220.1787659,509.7775,160584.4922,291616.1954,197214.702,188164.5027,254891.5797,104733.357
M221T657,220.920299,657.3295,2363295.615,2571632.186,2246912.888,2547223.73,2420510.094,2430359.488
M221T640,220.9352037,640.117,915673.5617,802691.0861,651303.2059,1101657.218,576651.7711,1178204.958
M221T447,220.9413185,446.749,10066864.05,9535704.52,10527147.63,10045847.96,9377320.597,10283202.82
M221T71,220.9542827,71.1823,843230.2193,164046.1526,846721.8922,540269.4188,308276.4805,318581.7528
M221T399,220.9679213,399.058,409208.8099,312246.4625,442572.7722,277043.4282,266791.1067,1111990.046
M221T216,220.9761559,216.379,270388.6891,3700450.772,3398945.946,320415.7471,324213.6864,3557460.286
M221T377,220.9843882,376.638,2271048.203,2010634.945,1965309.097,3502004.566,1839053.242,4433805.695
M221T641,220.9878016,641.473,243747.2999,225427.5969,211198.9178,486623.592,234968.9126,190986.9043
M221T713,220.9959019,712.9745,4698466.454,7537571.494,6103281.891,758498.5401,10277693.25,4659680.512
M221T691,220.9958575,691.2,7558142.46,9800831.846,7515652.12,10542572.74,7884161.915,12861615.18
M221T26,220.9958833,26.0034,8900860.024,8097651.107,7861296.688,8377946.615,7904192.301,8366627.696
M221T3,220.9959541,3.25176,8216893.051,4841052.12,4396118.15,4168307.805,4500906.952,8357336.423
M221T667,220.9959915,667.214,20010983.74,20146640.14,20497856.68,23348079.9,21002309.84,24408607.23
M221T328,220.9959719,327.638,5937253.505,7042820.617,6116246.192,5111105.165,6288655.795,5376015.707
M221T651,220.9958552,651.387,39634410.67,39415993.1,37955387.3,37783898.7,34996048.99,36807565.25
M221T79,221.0036602,79.20665,191613.1738,251580.3526,197727.8108,256460.6907,296226.7528,210231.0985
M221T260,221.0123504,259.671,244768.8351,218135.253,266478.6496,256802.609,184057.3305,279782.7775
M221T372,221.0278134,371.9805,253714.2722,1781601.039,269305.2798,1553288.068,234429.8274,263146.6147
M221T427_1,221.0606915,426.872,271957.4217,418082.9516,464303.9551,397913.3319,433112.6401,359395.0958
M221T46,221.0665484,45.95995,5788747.769,5387923.727,8087918.639,6044743.036,5670941.26,6146218.644
M221T295,221.0649434,295.147,1519045.741,1321988.121,1305405.71,1224020.833,1538186.505,1116215.313
M221T66,221.0665973,66.1885,5199530.075,5783417.049,5595276.169,4917542.751,5099525.241,4639027.944
M221T383,221.0814777,383.1855,17956611.97,17818510.59,19118327,15184072.65,18960497.56,17352076.96
M221T338,221.0795636,337.53,1896441.853,7339242.433,1722517.323,1891681.854,8054178.618,1952386.456
M221T114,221.0930481,113.8285,1447233.645,1429067.925,1468669.671,1483629.47,1645538.458,1559080.615
M221T342,221.1182116,341.548,6064221.756,6493825.959,6584530.665,6527843.304,6838191.137,6503544.109
M221T462,221.1181423,461.976,1271496.111,1080828.318,1136941.385,1218126.949,987409.1061,1131302.845
M221T398,221.1182209,397.7365,6879755.215,6513110.082,6929128.63,7062049.862,6315560.272,6470290.696
M221T427_2,221.1547348,426.9095,14942204.97,15254575.96,14179430.88,15014256.84,14863005.07,14552604.7
M221T478,221.154623,477.872,17171409.63,16959172.87,16001538.43,16977428.02,16524388.83,17256022.4
M221T410,221.1546148,410.353,2077424.944,2027055.154,2194077.346,1320816.068,1640857.283,1775703.945
M222T51,221.8424181,50.94115,1920480.098,1909164.175,1505592.501,1520920.831,1441984.368,1482834.309
M222T64,221.8423031,64.34675,2458409.286,1716702.384,1914839.786,2699479.202,2318157.384,2267368.397
M222T43,221.8523335,43.4401,2266554.583,1347170.654,1554909.146,779496.3773,805300.5148,1985552.04
M222T447,221.9445691,446.7335,421181.6062,542429.9133,380344.6684,412073.4686,605000.0723,588176.8694
M222T372,221.9558805,371.637,886866.5137,819787.7317,838576.1322,750577.5828,799113.1121,764199.0081
M222T326,221.9630775,326.294,1172262.987,1912645.716,896299.0964,372333.0036,1445875.75,1098273.871
M222T399,221.972004,399.0545,405502.6853,495183.5938,466072.3153,533109.486,393012.2978,524061.8023
M222T651,221.9992078,651.3825,2489929.057,2551660.16,2289310.772,2324855.781,2593826.338,2383702.833
M222T302,222.0019392,301.803,20131736.47,22318386.03,22496666.02,19378003.37,21333614.54,20714628.77
M222T318,222.001731,318.371,3580161.382,3298144.825,3525100.173,3545490.323,3570378.277,3116208.855
M222T99,222.0301915,98.55815,49290077.65,45898324.51,48693010.85,49445068.75,49532145.7,48027279.58
M222T252,222.0407009,252.0225,305484.9456,359963.5267,504647.4964,393742.871,284027.8107,294581.6746
M222T220,222.0771606,219.6675,374129.0238,339895.8122,370778.9341,380695.2126,412372.3493,416389.0287
M222T438,222.0770702,438.1045,1959258.323,1603719.439,1509942.586,1701408.4,2106520.005,2025638.377
M222T383,222.085245,382.8435,1745654.367,1864353.432,4285711.628,2134166.801,1925791.137,4491909.198
M222T385,222.1135434,384.5015,4266034.158,4623857.097,4456408.61,4398117.475,4606150.433,4546501.097
M222T398,222.1215905,397.7365,923465.5876,775439.7807,931668.6816,881279.1088,798691.6993,820268.0682
M222T342,222.1215151,341.548,918335.306,1048778.373,1013989.471,708674.1925,1000239.261,726451.9067
M222T427,222.1579802,426.895,2158523.285,2209891.637,2138785.649,2312510.77,2444021.283,2136493.662
M222T478,222.1579346,477.883,2580691.126,2600969.542,2392158.759,2388622.706,2459226.939,2482322.833
M223T65,222.8110882,64.5516,976687.5041,729491.1811,667167.3068,848945.4526,556696.1863,1086975.005
M223T659,222.9180457,659.254,414145.9801,382941.0736,546987.7311,269237.7594,386785.981,486966.5501
M223T638,222.9373394,638.233,412085.0957,254813.0778,214126.5895,321554.9813,286911.3964,295384.7094
M223T447,222.938381,446.749,6209715.496,5843770.732,6324472.875,6477700.448,5520293.776,6922527.886
M223T360,222.9471817,360.024,547263.2159,504764.6078,433681.945,431267.3901,456538.9738,490029.0507
M223T55,222.969101,54.57625,4723698.609,5058469.565,4283044.716,4630108.071,4630313.61,4861016.96
M223T75,222.9691516,74.5485,2827537.124,2688597.389,3169681.117,3303160.075,2662510.503,2865939.373
M223T359,222.9739367,359.405,304909.2377,431179.7457,286616.9263,505957.9894,389042.3704,5059146.668
M223T81,222.9896947,81.23305,1796520.377,1850639.376,1972113.445,3581562.485,1912565.145,3869060.265
M223T98,222.9916753,97.9031,6663146.318,6620590.375,5552687.992,5155408.544,5673239.32,5175377.995
M223T71,222.9904156,70.52475,3139433.727,3206432.583,2813632.842,4388206.755,3430829.529,5117802.634
M223T379_1,223.0069871,378.5575,12858608.28,12660807.76,10023179.96,10629048.94,10166572.33,12038110.28
M223T302,223.0053391,301.791,1403712.001,1582673.816,1486225.571,1304819.541,10483012.84,1198481.891
M223T672,223.0200189,671.821,12097315.66,14117446.75,6563824.082,6725743.598,11024238.43,11093228.3
M223T689,223.019986,688.861,11658652.29,9062450.08,7948569.36,6836132.943,8028977.736,12401295.17
M223T647,223.019954,646.833,30529258.96,28786859.77,26453777.06,27411378.62,28555632.17,26315925.26
M223T405_1,223.0136133,405.3355,1297487.078,1133558.602,1355581.873,1616027.947,1938795.168,2259215.058
M223T36,223.0198622,36.0469,130444821.9,131165836.3,133128303.2,135406215.8,131458281.7,134086381.3
M223T715,223.0199665,714.764,10738850.7,2944520.37,6540653.891,4720302.871,3716954.852,8672354.83
M223T454,223.0198541,453.99,9322630.082,16227775.09,17417881.29,18408357.56,13970472.11,24966678.71
M223T280,223.0142004,279.856,209122.6124,631950.4367,9919410.841,522907.0092,550602.9638,490953.7147
M223T406,223.0281611,405.705,213436217.2,196775240.3,242489217.6,280157827.8,324617923.8,381583692.2
M223T512,223.0282393,511.775,11428122.5,12357816.74,21254657.04,32707004.93,43861051.36,80043561.09
M223T536,223.0282123,535.646,4857025.159,4990313.187,9843250.629,15307292.39,18788573.13,28017214.06
M223T99,223.0337027,99.21225,4648705.993,4363604.85,4447725.37,4638743.559,4515037.98,4072065.079
M223T484,223.0282198,483.81,3159060.436,3105473.942,4747335.07,6977962.948,8774643.095,10799012.48
M223T343,223.0281881,342.862,5122478.175,4445224.517,12293893.02,8080332.79,12317988.34,14879921.17
M223T326,223.028195,326.325,4544879.197,3073500.019,7956753.871,5222590.958,9473828.605,9151743.873
M223T554,223.0282325,554.451,770091.0775,949757.4692,2044097.798,2546930.484,4925513.059,7518110.356
M223T412,223.0506059,411.676,4399590.557,4678339.446,4090092.931,4424744.881,3802315.52,4259243.558
M223T89,223.0546297,89.21825,271185.7315,310370.601,292378.1354,264810.2571,254886.9083,231424.3725
M223T379_2,223.0611205,379.239,753582.0201,509171.3058,7765907.073,287015.3456,7330476.467,7295835.222
M223T320,223.061073,319.726,1361662.888,629438.7139,1700859.038,868557.4269,700227.9998,620231.3918
M223T43,223.0822774,42.6964,2922461.261,3402809.562,3357364.114,3382984.915,3228875.359,2554869.177
M223T408,223.0950622,407.628,3717929.641,3140020.797,3282050.272,3345462.327,3287629.586,3214307.958
M223T379_3,223.0975331,379.219,4147032.818,3712510.676,3589402.175,3800625.058,6639720.502,4014530.522
M223T351,223.0956065,351.446,3106709.042,2863768.511,2978921.897,2133103.52,3143209.346,2805469.57
M223T293,223.0956613,293.182,686190.5372,486493.9876,371455.5486,635590.8604,519764.9632,533559.3607
M223T210,223.1087982,210.408,241419.3534,229416.0996,185647.7526,136453.4757,295784.0521,183079.697
M223T226,223.1086427,226.355,156297.5347,242472.0695,273708.905,235017.2419,250565.4617,212414.2678
M223T384,223.1167782,384.4845,521662.4267,442797.5003,547202.3637,503761.8845,533641.2698,485695.3085
M223T439,223.1338836,438.7885,46245303.71,46970888.04,46216487.1,48438186.68,46044527.88,48112296.49
M223T396,223.1338781,396.4195,9171322.029,8585871.348,8688984.177,8486739.049,8898385.289,8679227.153
M223T504,223.1503527,503.754,540693.9605,387774.9758,3249763.095,419977.2883,400217.6529,558043.8492
M223T405_2,223.1702548,405.0155,1717951.031,1453507.973,1786310.045,1540974.83,1477581.37,1754901.74
M223T498,223.1703021,497.7735,44845350.57,46215428.57,43935517.88,40523606.82,47851757.73,47261643.84
M224T78,223.8393586,77.8816,196068.0963,188940.2253,160719.8297,214544.3672,205654.0697,150672.1701
M224T68,223.8572501,68.04835,1082513.959,867284.1517,688581.7294,907080.2377,671966.2089,831177.4988
M224T372,223.9538282,371.6085,830193.2143,809669.318,793424.8314,658168.2728,730808.848,771700.8331
M224T61,224.0099801,61.0512,959399.2779,993968.3188,716580.3634,822744.4896,1039163.133,714190.6249
M224T379,224.0103556,379.206,817231.4574,922814.0699,1026229.513,907359.8808,841823.7738,701927.6993
M224T647,224.0232115,646.7605,1802315.994,1544077.054,1555629.718,1749020.166,1977187.904,1688161.759
M224T36,224.0232087,36.02635,7944240.861,9295831.735,9063551.967,8195124.32,8115739.563,8166854.325
M224T512,224.0270555,511.7815,1343101.394,1522279.359,2472671.051,4280466.857,4972909.317,9821652.156
M224T484,224.027541,483.809,115751.5265,312870.4371,259661.5891,506464.2902,823833.5309,1323772.422
M224T406,224.0271532,405.68,26542710.3,25150219.93,30832912.96,35059724.85,42479151.37,49472562.14
M224T99,224.0272633,98.88425,15971718.3,14845555.61,15664399.1,15696125.78,15880461.95,15179605.64
M224T343,224.0275277,342.8635,305263.7621,311638.5797,433164.2727,841110.6235,1262927.055,1496566.833
M224T497,224.0471995,497.186,6002236.709,5579480.229,7561766.967,7616191.88,9285776.92,6844973.301
M224T645_1,224.0474295,644.7645,749289.7706,603264.1263,731916.8725,685532.2533,280752.4083,721099.8405
M224T581,224.0617957,581.2185,70743474.72,395356216.7,45972488.13,102174743.8,39460216.87,39294517.51
M224T498_1,224.0617266,498.432,902038934.6,891119759.3,1669285384,1857751681,1393650168,1501143474
M224T645_2,224.0618039,644.768,153075824.6,136870105.1,141595485.2,160813834.4,150849000.4,162920337.9
M224T220,224.0562082,220.3485,835998.2196,1102944.191,1051275.812,833736.9948,684913.3585,1202168.085
M224T630,224.0618005,629.616,42357902.6,46755163.04,51199040.39,57850538.23,45798416.77,47407547.57
M224T615,224.061811,614.657,77946153.04,33923904.63,37209096.04,31420737.93,30296672.76,38785752.92
M224T520,224.061735,520.391,190856073.1,354935423.1,153068064.6,128486632.1,342953653.3,108939087.8
M224T553,224.0618373,553.117,94280466.37,63889686.4,35400322.7,36599313.07,135430417.2,68099881.59
M224T362,224.0686264,362.082,477149.3818,212812.6436,249940.7296,722662.47,253323.5769,206361.6558
M224T499,224.0762052,499.092,4961275.564,5422049.663,4182892.364,9125623.447,8671225.145,6301112.163
M224T403,224.0984877,403.0755,246710.6923,322140.6194,2101993.703,239877.1501,2289815.034,314345.7272
M224T384,224.1009066,383.831,607995.7226,787679.1731,743599.139,705580.0424,1137202.546,693425.5751
M224T439,224.137221,438.804,6677114.724,6302893.536,6258867.985,6530539.184,6537538.869,6925300.344
M224T498_2,224.1736299,497.7735,6611746.062,6884650.854,6618370.554,5961804.166,7108816.437,6651300.224
M225T498_1,224.5634396,498.432,185465770,192330314.1,356201712.4,401372907.3,297233454.7,324251180.3
M225T581,224.5634335,581.2185,15072819.06,21780857.32,58914625.19,22019582.04,8165627.487,7489792.652
M225T645_1,224.5635047,644.768,32607709.76,28820191.62,31248658.47,34630464.58,31397631.1,35437830.16
M225T629_1,224.5634712,628.7355,9658892.177,8843883.968,11383308.21,12250582.93,9941825.281,12685012.43
M225T520,224.5634071,520.0505,43713918.75,31158511.38,28603014.78,27673482.26,72536399.72,33394737.93
M225T658,224.5634351,658.367,7053650.773,8093934.033,7298414.755,7002795.899,7476868.908,8009651.985
M225T551,224.5634008,551.3035,20033045.93,5003772.203,4709545.175,7964192.769,8789791.33,5816712.686
M225T498_2,224.5777647,497.772,146771695.1,144140523,774145.9993,626593.8013,160140569.2,727497.889
M225T447,224.9352897,446.749,903578.2883,784463.1135,954496.7875,826956.1572,743066.2283,719741.9699
M225T47_1,224.9547474,47.3347,3249083.233,3376770.923,88234354.35,2299681.475,89686145.81,2685863.451
M225T55,224.9661165,54.57625,1488305.792,1578418.364,1516970.917,1069525.571,1301209.59,1384034.176
M225T76,224.9661248,75.6279,639970.29,1027432.129,2065135.136,1376180.25,1935255.212,665159.4997
M225T47_2,224.9795983,46.8426,85925367.25,88570457.29,86428956.52,89260342.68,89049542.5,80935360.78
M225T66_1,224.9796213,66.24965,36639073.83,32564177,35355910.71,36529721.75,33710289.08,36102002.31
M225T651,224.9928762,651.3935,3293271.276,3424846.631,2906051.844,3480810.635,3211668.854,3865134.987
M225T393,224.9955999,393.091,7826184.073,1867222.649,11527381.25,2961014.306,3261604.433,2099956.813
M225T685,224.9928627,685.4735,703213.3484,664460.7461,673324.2293,672347.1799,778889.372,591677.4177
M225T415,224.9955049,414.909,4827053.652,2253441.292,5273153.644,2835851.947,4721400.787,4267650.625
M225T668,224.9929799,668.032,2197787.175,875873.428,1234486.852,1286324.552,1121157.297,1198186.756
M225T712,224.9928848,711.8065,747027.7347,1145749.115,620021.4801,757409.7021,846091.0889,769658.1232
M225T428,224.9956572,428.166,1611138.545,1799434.412,2201183.619,1990562.501,2661825.189,1993259.849
M225T512_1,225.0075601,511.907,1467397.622,1484198.919,1772099.86,2649487.866,6304891.086,4100087.287
M225T263,225.0075309,263.3865,5326621.638,6640962.75,9415134.117,10371979.75,17001658.59,19319038.46
M225T451,225.0074791,451.371,530837.2607,1345939.802,2256807.403,4128871.515,6766196.016,10966381.14
M225T329,225.007479,328.9535,383177.4539,591524.4104,976493.5528,2307715.289,3874389.667,4826719.418
M225T358,225.0075414,358.387,619062.0354,657432.0662,916130.7444,1505512.621,2000862.342,2618261.039
M225T483,225.0074806,483.028,246272.0866,353910.684,731285.5607,1130313.547,1806175.021,2404552.936
M225T297,225.0075357,297.147,6454469.758,6413216.479,9777943.013,11306091.03,19058520.45,21864216.9
M225T405,225.0079008,405.034,21272137.46,904714.4947,1015390.527,1142167.066,1436487.541,1833793.187
M225T387,225.0226168,387.195,2490971.567,3812104.72,4059463.105,4006360.681,3695648.058,3885668.728
M225T406,225.0249969,405.705,21515236.5,20746078.21,24867810.24,28219864.75,32448305.22,38017949
M225T343,225.0250107,342.874,267427.8312,276381.1746,528346.4585,844159.644,1053811.915,1395529.936
M225T36,225.0242178,35.5241,1429912.869,1386888.173,1196027.625,1368968.496,1395612.406,1473492.655
M225T512_2,225.0251096,511.775,941957.8034,1385005.256,1818740.918,2998899.614,3821958.948,7651563.72
M225T536,225.0250909,535.708,413194.3543,437674.9814,775539.6662,1318875.389,1614474.985,2391960.14
M225T99,225.0306137,98.88425,1556791.675,1341485.424,1394069.308,1446371.933,1526397.672,1350851.498
M225T71,225.0357597,70.52475,200451.0912,183172.0401,210524.0693,2855591.025,216800.7173,2497172.304
M225T340,225.0403051,340.19,355848.797,285691.5441,266383.4691,412474.6891,547234.2551,319796.8555
M225T412,225.047641,411.99,827008.015,953849.4829,770820.3903,769926.43,1046167.587,1122146.986
M225T498_3,225.0595592,498.432,70203451.87,68259687.78,133621809.9,140527660.7,118065101.8,119471752.1
M225T365,225.0553923,364.642,376000.2552,252782.912,237858.2132,230620.431,4246438.733,238022.3823
M225T314,225.0620181,313.731,1374516.875,1251622.791,1640474.826,1572988.462,2420236.873,2442876.868
M225T205,225.0644236,205.066,45560240.88,42669404.69,44851997.56,48846145.77,43594174.33,45990713.01
M225T66_2,225.0628462,66.24965,4169502.597,2436001.768,2939828.877,4181641.024,2413247.107,4592767.679
M225T519,225.0594302,519.043,41934109.71,28640420.53,25551081.92,26727249.32,6408327.732,14472221.6
M225T645_2,225.0698547,644.768,19776175.02,18053983.57,17750381.34,20382876.7,19515319.29,21095599.81
M225T659,225.0699576,658.6605,5641083.115,6817871.921,6099643.436,733912.4936,6226796.583,7000779.09
M225T555,225.0696403,554.725,92887144.84,35359408.76,52038288.98,66049924.23,52740106.97,58754962.53
M225T616,225.0699534,615.976,6233348.852,6274609.926,4963890.905,3627428.221,5025303.833,5309883.891
M225T629_2,225.0699704,629.455,5691674.044,6013272.964,6807919.642,7272759.398,7306091.54,5775978.006
M225T603,225.0698456,602.8935,4704660.34,2437132.932,3070708.862,4125473.969,3726252.229,4234480.303
M225T425,225.0661303,424.875,476629.8797,229541.7933,8048825.294,349838.8701,328613.9077,9241233.407
M225T574,225.0698638,574.032,13477704.62,9381476.862,9068346.656,9534874.24,9142045.048,3398344.969
M225T372,225.0766588,371.942,1671536.06,1818271.835,2000706.495,1834616.689,1675629.735,1943257.707
M225T328,225.0763596,327.635,782521.8926,900141.4684,688747.6875,690235.6913,479450.6698,834802.134
M225T274,225.0765333,273.6435,995807.6553,1029465.702,3319703.341,1112194.964,3247251.556,1151207.136
M225T111,225.0879969,111.355,1777069.89,1784826.818,1831052.104,1739315.349,1853431.578,1933070.906
M225T81,225.0880544,81.2491,956637.1408,3406741.771,2289328.523,1524376.112,3383977.218,3165966.146
M225T418,225.1107352,417.606,49209124.67,51500997.64,47750865.8,50779869.47,47241986.31,49690924.82
M225T346,225.1131298,346.172,2283740.619,2859864.576,2326129.112,2268673.573,3036988.302,2057131.103
M225T363,225.1131825,363.3525,13455356.8,13830105.55,12826800.3,13280222.93,13512210.92,13493662.96
M225T307,225.1131893,306.5055,4727870.31,4417157.761,4349667.953,4659321.236,4728729.036,4739627.879
M225T269,225.1243791,268.6685,3379388.671,3172759.8,3357576.293,3258506.538,3398555.151,3108573.531
M225T379,225.1495012,379.206,860178.9969,757882.4172,977039.5232,852207.1368,1407525.954,771095.8643
M225T427,225.1858715,426.883,2608378.974,2364682.348,2198162.521,2907429.813,2338347.79,2530279.667
M225T514_1,225.1858219,514.169,189452401.2,192042236.1,133138943.7,155579423.1,156255977.2,142668307.4
M225T514_2,225.2004627,513.804,126985484.1,815415.881,624243.4929,707206.5278,119082794.6,109426249.1
M225T553,225.2222625,553.117,1067303.881,1271858.466,1376757.545,1199340.461,1415653.6,1397708.21
M226T498,225.5608414,498.0985,14618658.51,22384021.49,30180258.14,22280650.72,33792466.44,25501367.46
M226T645_1,225.5714384,644.768,4567846.243,3928317.116,3969401.39,4603462.763,4537812.069,4367541.249
M226T555_1,225.5712892,554.725,20302114.12,11056164.04,10727618.72,10755098.84,11435591.93,9976821.991
M226T69,225.8537726,68.5626,305363.9813,325753.827,225456.3525,424871.0443,298560.4255,315319.534
M226T686,225.9237912,686.211,4577417.354,3871682.774,5461568.517,9979634.963,14581964.31,14028988.26
