name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
M634T336,634.3289627,336.48,12197.49929,7194.60875,16977.06008,6449.038552,8581.912126,6628.80375,5093.8267,4521.094588,6607.570722,9859.2375,15557.07322,15345.81368,8508.84125,5694.990261,7816.752941,6778.863087,7418.653737,16473.37903,13812.66371,6509.143588
M634T67,634.4063114,67.2245,3009.188571,4578.925714,9592.598571,5897.663333,4550.12475,3613.0875,5276.918571,6010.4,3665.012764,3706.475556,13344.24643,6463.786222,7174.151727,5529.814286,5442.585286,6350.551437,1104.838,7635.6,12622.59232,5305.852928
M634T51,634.426412,51.24,22042.9125,2074.192846,7959.919,29097.50729,31429.96374,427.5566769,403.3570503,7640.143636,570.8460825,823.2299,2667.15148,924.2748768,1834.6665,983.6701248,9126.56485,1063.474,1236.906667,7698.553156,2794.3785,1376.957143
M634T271,634.4383824,271.0965,20692.676,52533.32368,3145.887894,4948.64,19155.15845,8421.009946,8559.946111,6763.671838,7740.101526,18323.515,24707.53347,34103.88681,48982.38739,114366.7453,9272.160254,27287.05638,77208.98974,42313.81,48759.38622,87955.629
M634T238,634.4384087,238.173,15992.427,47714.27135,6760.978864,734.371149,4387.511698,7612.4467,6848.154171,8062.186754,5935.555563,14063.87696,23523.21867,29929.09073,29352.46613,61702.58743,15460.32603,17425.54298,54087.47154,31008.72064,47448.02182,50889.72262
M634T272,634.4505881,271.6095,20959.47802,51954.85166,9558.848368,4940.69503,18590.15747,12500.08421,8602.602091,15589.56874,7387.293899,18429.83906,25738.18966,77599.64864,117509.8876,114099.4953,67478.22753,69836.48084,74633.24996,42910.64742,103364.6983,87468.8918
M634T56,634.4681384,55.7835,964.5272994,3914.2455,215.2080313,0,2333.056,1307.764667,1210.646667,2114.799544,727.9704234,2605.298,2127.742523,1958.792333,2055.178,2741.766923,3945.463549,4823.719566,2754.417222,1790.472,3229.216667,3200.9505
M634T326,634.4943277,325.909,9828.716667,19518.17917,3279.992625,1613.313,13443.2351,3321.835815,4918.592778,13151.72333,2489.922222,12531.051,9422.593125,30573.42353,33039.53968,43060.68412,29313.69467,27873.17162,36947.44011,22335.29631,61759.21817,35015.71222
M634T311,634.4953798,310.7175,13477.00952,25149.19154,3347.090677,2948.078654,27190.60174,4596.126333,6271.616613,17469.40275,3472.557516,15037.49242,11198.99045,41481.3263,45849.41908,54850.02191,79858.65112,94169.25221,48594.42163,33023.9871,67427.80838,47905.881
M634T62,634.4999196,61.994,1180.667,2973.085714,182.6983549,427.9975334,2910.78,608.279,723.0955304,1405.965809,415.7683307,2000.552727,629.8036027,1066.41,1117.314065,1805.092388,1441.885067,1374.727643,1613.304,1251.820763,2002.560144,1586.572006
M635T56,634.5340196,55.864,961.4935303,1318.778333,214.7763793,0,3323.29272,1055.493435,954.1841927,1697.638352,328.4971581,1969.605,1179.256,2865.858561,3372.945605,3542.467,3248.365776,3726.532532,4095.216231,2613.988333,6160.072769,3011.976
M635T57,634.5455045,56.697,1694.053523,4526.328306,215.2294265,139.8088989,4629.586716,1084.273224,905.7662945,2630.307778,308.6815508,2578.566375,1205.280757,3170.566,2989.158,4248.011292,3012.272222,3632.246154,4795.004714,3223.097842,6171.9185,3573.113081
M635T535,635.1197539,535.028,988.5172,703.993125,801.4604667,910.4506836,834.015,1139.965412,860.9116908,886.8664,1138.629161,813.15,688.2397298,872.0789795,748.1075592,574.4190063,600.5180664,715.9117126,858.7708182,711.5488125,782.0979538,686.895
M635T731,635.1375393,730.5135,529.0293333,728.1624737,1056.967809,524.9066667,862.4477273,873.5993212,553.4277778,457.1463013,917.6993408,1134.4825,676.69253,560.3532308,734.7329676,593.99511,528.9364624,514.7847595,847.4684545,791.4759521,660.141063,831.6275204
M635T675,635.1926895,675.158,3220.676463,2298.202,4546.748529,3652.192765,3212.03585,4798.072875,4438.195765,1589.823333,4054.418824,2998.136333,609.1445833,1695.848471,996.0551364,1613.709375,736.7431875,1061.6652,1302.571421,1331.258519,1435.006474,2061.61255
M635T801,635.199118,801.4515,7848.1715,4385.831194,8944.367385,7041.2,12095.2376,9304.180333,14058.77053,11566.33708,12148.04629,14644.06628,3752.524669,7991.851476,3263.4195,4925.456744,2703.891506,3859.200968,4068.154215,6158.729229,5271.027051,6982.842135
M635T486,635.253082,486.048,1786.549846,4648.016111,13840.40476,1681.323,1730.575,3019.687615,26756.29486,15553.22957,1445.712231,37877.26091,2397.331929,2089.8225,1128.105,2477.12975,2815.236788,1463.730049,2620.275,5034.365217,2182.23107,1972.899786
M635T241,635.2705619,240.5625,2350.893849,2349.382553,2919.771105,1392.22878,1593.045238,2748.605263,1844.357278,1822.305737,2068.858761,3171.421105,1791.037889,736.9061333,1010.4003,1125.527204,873.6121579,902.0862732,1341.738316,1375.935376,1103.624203,1015.254882
M635T718_1,635.2850912,718.4175,2601.61112,2094.2785,2864.381348,2606.40175,2231.972786,2543.469213,2460.43044,1910.119453,2511.870605,2255.702231,1833.43325,1845.075033,2070.576029,2199.247867,1636.092391,1473.252029,2231.5004,1838.171045,1769.126015,2118.615476
M635T492,635.2968905,492.3905,744.8574575,865.3719412,21115.4695,6776.400556,37051.92867,16480.17,34215.70222,29932.59652,5276.875556,50445.00321,1275.404861,1893.919559,1822.375166,1730.132541,1454.820108,1797.462449,1559.212221,1662.593587,1485.467194,630.254625
M635T718_2,635.2969694,718.377,2656.486423,2474.030513,2137.344083,2585.434923,2271.755755,2527.612185,2648.164808,1875.980042,2662.770626,2651.187,2253.534903,1579.9988,2151.747643,2277.486664,1836.97931,1584.76169,2189.033077,2079.659062,1766.2315,2368.749141
M635T337,635.3299693,336.807,966.643,2216.912,2989.310015,2389.235708,1863.19155,2417.398071,2157.513289,1877.642158,2166.231563,3957.784421,3608.07,2615.081679,2955.235348,3113.924,2808.095974,2383.90764,6752.815676,8322.789143,2318.90155,2176.421163
M635T51_1,635.3769782,51.4085,6431.338,2367.785835,5285.189778,14987.81489,15304.92338,438.0552555,3136.527078,3664.410909,915.4241833,3837.944444,4725.682578,653.2204658,2130.2685,1723.99737,3956.629091,1175.799309,811.72875,4697.897633,1777.404444,1227.069411
M635T36,635.3935902,35.612,16907.11103,20195.05944,12158.34914,10743.90038,24727.6872,13188.06053,12681.19482,13758.95749,11131.7004,17942.29169,44658.86741,25363.22294,22710.49309,27290.19108,21230.7606,20920.86143,27260.62453,21007.10999,30599.57108,22805.67793
