name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
2582,412.96033,0.635,20904,20290,25315,24849,21183,22803,25459,22710,25096,22068,36175,21000,21127,21356,18723,18656,22334,25472,16508,19636
2583,413.06226,4.488,61031,46905,67482,70335,28618,36336,59179,26801,28040,54532,33998,47093,13769,38632,36733,33269,38619,39827,29201,40048
2584,413.06857,4.063,73260,43558,20270,44855,27352,48455,66412,56961,15327,65938,25699,35842,19974,28997,17079,29209,20583,47382,17066,48748
2585,413.19186,1.003,406394,414760,499978,532347,406462,508089,519854,466429,458649,465838,724436,413240,357051,294694,358531,361165,364674,468175,251572,368228
2586,413.20889,1.26,69103,75558,1927,4082,79842,23525,11897,44248,4149,65258,133382,51120,88709,95443,78649,93417,66707,23643,78774,89918
2587,413.28534,0.944,238623,261906,281751,207148,393944,238196,421979,348837,272927,427845,193008,80213,83831,72577,61962,58783,94103,93590,75968,60542
2588,413.98593,8.884,10148,9756,10489,5027,10538,9656,10383,8423,9169,8489,10038,9180,7520,10610,10769,13737,9280,9640,7913,10063
2589,414.21552,1.33,76989,63796,115347,91576,31147,83543,54418,55336,75660,37782,37653,74109,53278,63172,77568,69888,76212,63727,70289,86734
2590,414.21561,2.714,23228,26033,31795,587,907,27631,17489,20073,22716,20361,17665,22648,17547,21293,23015,4513,25249,19894,24669,25885
2591,414.27078,4.892,5688,2730,2613,3447,1645,2660,3642,1399,5225,2115,9742,5432,6341,6514,5888,3181,7646,7043,6330,5634
2592,415.07928,5.367,365552,130774,247561,139693,135879,202844,299856,97560,155306,118500,227642,296777,119897,237040,164130,183544,254677,274957,245599,296235
2593,415.08029,7.292,97451,98422,127536,155366,145100,162708,106646,63356,76146,97068,39126,57905,32126,57665,47571,39288,77574,57526,60805,62238
2594,415.08667,6.466,149160,74824,164446,171593,126857,176464,168913,62749,182640,127001,82530,117923,93651,87467,88986,80522,95046,94294,122344,120712
2595,415.08704,6.001,377773,312335,368915,239049,280477,303611,259238,320766,238689,358975,103690,265746,234535,178785,212487,256854,233755,181011,272204,292882
2596,415.10294,11.96,60286,47893,56690,38076,25890,55497,27849,24548,56547,28483,51578,47430,38854,46579,40532,29800,48519,47262,44227,50396
2597,415.22177,1.253,240147,221587,7275,17916,261271,85198,42443,68727,15540,231715,252957,92645,185353,195674,158187,211004,161013,50655,157747,193393
2598,415.30261,0.937,998308,992490,1298412,828737,1396329,1160140,1528242,1216761,983198,1413173,801911,256799,275294,280906,225806,197213,325837,381515,243978,216783
2599,415.31323,0.733,38946,48516,60014,44616,39212,36001,41940,55361,32115,33378,59697,36535,30933,36447,32181,34252,39011,29274,32676,32029
2600,415.35132,0.865,24879,57078,28295,11135,30076,29137,59244,40296,55844,49043,39723,26247,16857,30948,16368,13615,16020,16384,15005,14875
2601,416.08005,12.38,9338,21813,39086,12187,86390,52190,95393,108060,21945,89791,6711,10211,4710,16607,3980,7446,3595,13434,11238,20268
2602,416.11716,1.323,69890,97294,4,227,30459,68599,33118,49951,7448,54257,138990,107142,114853,88450,83298,80852,101836,39779,92879,86284
2603,416.83676,9.78,33665,33834,33446,32148,31667,37182,39311,27596,35823,37656,19670,30158,36635,34882,24342,23498,28900,37571,25363,34882
2604,416.89383,10.779,210277,221525,201909,160350,194283,218864,213458,181934,175097,209300,196783,200913,220898,190866,164644,156565,231487,207820,171367,216248
2605,417.09277,8.967,94487,146476,186372,201980,190792,178087,179283,176458,101036,146166,89723,96693,57545,70515,133481,119352,70295,57470,102323,89871
2606,417.0943,8.266,767738,704597,750455,1055658,913785,888284,1163589,815464,758219,744702,394254,663141,416752,489372,469662,396815,546732,445563,629417,653870
2607,417.09491,5.35,264868,91532,219696,171235,85955,272428,126668,32856,112915,99625,92737,180630,93086,163118,108647,128287,64032,126652,117328,137534
2608,417.09509,7.297,711515,756074,947683,933693,896334,1062426,952440,721852,901320,1306896,467862,840658,355093,375660,505455,282852,549385,412509,562423,699714
2609,417.09561,8.108,932308,758374,1443500,693246,2015222,1606513,1495942,1144972,1025170,2315939,229412,640724,215282,516881,449241,380395,531949,389047,299686,708163
2610,417.09567,6.003,355931,275502,412443,488893,380009,422358,294130,316574,458906,287607,169644,281208,180219,192360,268350,230897,236865,214714,211169,245718
2611,417.09598,8.823,112891,87941,150812,162749,150559,120764,130123,89562,138616,109878,53170,89566,56144,77994,69710,65260,77781,59722,103493,98808
2612,417.09836,4.56,20861,28745,35801,17809,32235,40189,36276,32844,38718,32765,26697,34427,20157,23693,26723,18682,27057,23845,15655,26908
2613,417.10129,6.481,271717,236355,304416,336581,193261,315345,293938,226702,318795,224506,120999,211763,142373,153692,144838,134590,182549,166025,191194,205640
2614,417.10217,9.393,42349,33614,48807,31970,30691,53525,44351,29902,33851,35795,21173,34375,23538,24166,25575,22370,31464,26637,35986,35059
2615,417.10284,0.763,17565,10689,18903,11346,17297,19292,17827,10420,15125,11686,15152,13991,25084,10756,9527,9499,15952,13751,5506,8391
2616,417.15945,1.048,13654,8143,13171,12760,13161,10974,12822,19216,17445,13559,14782,10594,11795,10223,9095,10424,10549,8462,8326,7805
2617,417.18213,4.313,14756,13935,715,603,7143,2683,1125,6134,1008,12885,11961,8703,3543,18522,13362,9411,12074,2378,18353,15283
2618,417.20227,0.729,996852,309964,1000014,466119,355769,521763,791025,528656,462819,868015,1977890,531234,968239,1624112,731688,839218,401894,471379,285917,1084541
2619,417.23416,1.246,148870,140977,17960,42763,151332,40447,33313,103933,27086,118792,293887,101931,166452,168342,173477,218516,170150,71224,164066,228957
2620,417.31577,5.384,17922,19489,7132,13590,2606,3868,2838,1646,14298,2108,11301,20773,12755,20201,13087,7193,17599,14462,16567,12111
2621,417.32205,1.332,27012,26224,30373,21841,8421,21719,13427,7315,18737,6735,17560,20784,15012,15292,13966,12195,15168,21522,17845,12375
2622,417.33414,0.746,41428,44206,49104,33716,42388,44486,44289,42075,49727,38568,89362,41047,39592,41234,25063,39711,43205,46148,37955,40379
2623,417.36832,1.149,26550,18706,15115,12269,13908,10965,19143,11318,5976,11460,20718,13482,18765,16985,14815,17908,7866,12957,19665,7890
2624,417.99466,8.858,28976,35783,31784,32466,34486,36968,33664,29365,34055,36840,32619,27297,27227,31144,22312,18572,33366,31577,27196,31180
2625,417.99539,8.929,38486,38393,46280,46572,41427,44346,47228,35716,38227,44962,41927,40512,43757,39414,30458,23700,35201,36692,26554,37608
2626,418.13406,1.661,16700,27220,92,295,603,27826,12868,6402,3448,20301,31392,23415,7912,22090,5366,1891,18558,31246,14955,14414
2627,418.13452,1.33,80272,123631,2368,1814,44442,123778,68391,56656,26513,72757,115655,119243,56232,82810,89600,58226,87661,186461,61838,68510
2628,418.30106,4.783,7279,3067,5607,2861,1574,3112,3287,1400,4976,2285,12958,5504,7070,8341,6735,2712,7904,7454,8064,6865
2629,419.06122,0.696,17238,10620,23847,10428,18636,20467,12272,21068,14183,15513,26083,15147,18380,13468,17022,16311,18068,17009,13582,25772
2630,419.08423,0.787,37436,6520,7526,2011,2665,31606,3378,59889,4517,46172,3084,1572,18805,2145,13255,459,3151,6126,31050,60001
2631,419.08514,12.597,27606,26596,24751,28392,27522,23711,33735,22094,34162,24329,27128,25291,27010,26852,29788,30581,26453,25528,30312,24517
2632,419.09067,13.15,15047,16410,15776,16148,15967,13936,11937,16433,11553,16629,13934,14854,11505,15553,15734,27266,15282,14227,13209,13098
2633,419.11615,12.243,30269,21813,32392,21221,20666,35155,32313,23891,22424,25034,19545,28500,22403,22505,20140,18320,23712,20888,22273,25964
2634,419.13272,6.258,242288,383289,486318,287760,256689,459768,258432,215129,251295,224509,302373,628135,354924,509886,590388,570634,512803,371538,606983,579292
2635,419.1329,6.088,47288,51296,89378,48813,39434,77716,36589,32327,43367,33595,50431,80984,65524,82876,85311,84669,73267,58549,102567,76364
2636,419.1741,0.856,393235,537396,407947,295182,686817,524397,1337252,951589,458971,1190583,754099,533430,707274,554292,378817,600350,495654,555027,921938,524814
2637,419.2511,1.24,81437,64876,17808,34210,81003,32522,32993,39261,16883,53642,113859,45575,62578,79331,101693,87011,66769,42300,48766,108597
2638,419.33304,1.344,12696,7986,7068,15850,2960,7063,5083,2125,13420,4010,8674,8610,6286,8133,11947,7800,9855,7403,5574,6190
2639,419.38333,1.061,180593,234848,97587,105691,228296,87791,98369,115481,94702,160599,106195,86800,105975,110160,78782,78566,94252,100592,121042,81779
2640,419.99112,8.875,3924,4942,2576,4576,6035,4461,4689,5114,5065,4456,4728,2219,6211,4336,2145,1924,5141,4799,2806,4182
2641,420.15009,2.131,13396,15806,135,33,5063,11872,5766,5783,1733,11157,19667,20093,10736,14918,15783,6063,14598,15383,13423,12205
2642,420.15875,1.339,38761,57110,872,143,6800,27438,13261,17333,9125,14797,116315,86679,38228,54121,57221,38463,55509,71962,43056,45318
2643,421.0665,14.821,14993,20877,19760,16192,12892,15739,23675,12607,23203,20188,7231,23148,16784,20455,17344,19524,15575,16451,19306,19998
2644,421.06961,15.414,15519,10567,22829,15025,30780,21029,37735,27842,26301,26168,6671,7925,3452,8961,2971,3899,8958,14791,3920,10132
2645,421.07181,14.136,30906,39451,44267,45505,40598,41699,53207,31387,50118,39191,13208,30504,24974,29471,23713,29281,23475,25824,29002,36346
2646,421.21967,0.652,577697,173693,319133,305237,225544,277957,419444,505652,256960,487575,1199272,264917,1012629,258715,187681,288787,183346,382605,158422,312354
2647,421.33444,1.302,39964,47504,51367,32774,15721,50596,34846,31888,41796,36747,36276,27099,30767,27915,27717,20989,27197,43836,19864,31847
2648,421.40057,1.154,163040,252000,79418,122644,243147,78848,119941,200911,126267,196766,17124,177853,183748,45194,148835,166796,36642,28354,299777,230850
2649,421.40732,1.078,186993,331328,35703,38410,244792,57753,34649,101327,27094,140766,81920,216939,242326,288827,191683,221212,194514,157480,403986,230905
2650,422.12787,2.352,54185,44030,381,410,1738,30834,14493,24070,4149,30724,72818,54302,42046,61807,54788,46015,63236,33709,56797,62002
2651,422.13043,1.403,57317,56035,7566,6934,13746,28343,8969,17263,4908,24172,183780,101953,62091,93569,75019,63647,94977,56056,75911,93304
2652,422.1734,9.096,20304,24257,24589,28250,6397,21265,9572,5679,22420,9346,4598,14205,15609,15821,13873,10097,21009,11481,16239,24414
2653,422.22607,6.096,22290,39075,27932,13618,12466,24426,16313,12937,14495,19454,73693,23317,32894,31532,29066,13197,27319,46419,38509,24160
2654,423.10614,11.281,51816,53393,45113,43593,36846,72471,90472,50259,66726,55108,48961,66545,39996,46163,55808,56756,61947,34223,38577,44733
2655,423.10666,14.094,19905,15593,32649,25217,29858,25282,22404,23953,33570,32885,9060,16676,13154,20187,9615,11632,14071,12041,20769,25545
2656,423.1149,12.064,148173,121408,165310,118380,128961,167253,136497,101238,149719,115395,93466,66300,48420,58534,94704,93941,125402,109371,46601,57129
2657,423.11496,12.343,30386,23724,31701,31932,22594,43444,44423,22486,33134,18536,21415,39925,30929,34938,24485,23209,26365,26733,49648,40711
2658,423.1532,2.211,22418,25849,542,744,733,18254,3925,4603,1621,16551,16839,17989,13586,14195,17929,18631,20221,5278,14764,15930
2659,423.15741,0.728,46462,24560,85563,44633,60965,54917,51222,38625,40706,47533,81443,44421,76064,51206,36701,32973,47325,50144,25940,46930
2660,423.42401,1.067,32370,7596,8669,7168,45935,11962,12784,33208,7399,31710,16585,100798,111173,124672,90060,119424,118377,62112,185129,123570
2661,424.02783,13.384,18764,17946,20458,29202,17083,20111,32527,7769,43853,29339,3906,25425,25194,43298,18718,37415,22684,25757,21591,32354
2662,424.06027,9.04,22445,7057,10466,13702,2853,8552,4904,3365,16498,2778,9946,17273,19677,15945,20184,20064,21613,16877,18342,16245
2663,424.17255,0.705,90199,80594,104235,106519,75954,107808,99029,100465,110697,91602,73713,100915,87714,108376,92134,89407,103553,116178,93012,106370
2664,424.24036,5.866,66460,100549,90293,523384,451187,84087,33205,54543,498018,98371,161436,101746,57776,115690,117423,464758,117392,117170,104174,97456
2665,424.2428,5.734,62700,79655,70453,68832,63117,68127,62900,46232,61248,86183,125718,98570,99169,90442,95703,102675,103234,84616,74155,83163
2666,424.24338,6.075,635347,542791,561951,519006,475512,505634,532704,487067,566541,327973,1755563,991698,856997,1060372,932048,872416,1067762,1021770,1016167,887947
2667,425.0054,4.748,8174,12539,11621,9544,14343,10881,12992,11007,7825,18735,6568,8806,3821,9035,3574,7773,6054,7840,7735,9932
2668,425.06555,6.471,32704,31734,33398,15792,31507,34801,35910,32496,30626,36908,20225,18329,22544,21337,29241,38970,23026,23570,21616,21215
2669,425.11154,0.726,18035,10161,16904,14008,19372,10071,12150,40093,10464,18055,21242,19489,18411,15341,112520,154470,10812,11170,40178,19717
2670,425.1228,15.503,20961,9230,22871,33911,39222,23657,38240,24987,37851,33974,7922,18165,9655,13970,10233,16016,11532,17186,11907,17327
2671,425.12381,11.946,44271,34355,47895,47206,43530,59828,52931,51597,50629,52380,43351,39610,31299,39310,32512,38228,43429,33573,38100,50157
2672,425.12433,13.346,39710,19487,48512,37883,50806,34929,40612,29833,48164,59254,14456,20762,7254,25420,15675,10200,28948,34140,9396,34394
2673,425.12598,14.097,237149,169658,434065,498210,354783,304982,347808,222017,500354,443651,140075,205522,133959,157041,104099,151720,208979,217158,163913,198305
2674,425.13135,14.464,50862,33375,55425,56471,56941,56546,59807,42582,50792,36938,12854,35745,32228,22103,22743,25713,36691,37814,32643,23519
2675,425.25259,0.694,619712,242978,421636,190620,487647,200037,350167,207576,325169,534978,729079,177887,268840,184091,190428,239832,153973,188823,132133,150647
2676,425.27151,4.768,8012,12077,10661,7313,8341,5925,9078,9837,8204,13786,11344,10209,5426,10406,13106,10293,7573,9365,9958,11856
2677,425.29877,0.915,27093,55480,22422,6847,51419,42803,41915,33587,27997,67173,79620,29723,51785,53314,36243,54335,51756,23421,49666,46833
2678,425.29895,1.065,136080,166126,30326,28454,84544,47467,41582,68074,31875,153029,264155,79235,58626,136986,109418,127702,137371,25524,139103,147353
2679,425.35495,1.283,27683,36343,61060,25444,13496,20347,28063,38893,149110,45313,54353,28238,50483,33371,32552,27824,26171,50149,34715,25571
2680,425.35712,1.133,17585,22230,19201,15706,9740,6012,11279,7148,49029,14187,46228,22061,34216,31974,19922,11139,28067,28147,21616,23518
2681,426.05838,9.034,12561,7151,9622,13940,4138,8817,8539,7040,11742,3985,8299,12495,14986,11838,9373,6800,14145,13967,10412,13473
2682,426.08908,11.282,9232,10032,8906,3673,4592,11968,13440,10339,10750,5118,9214,15387,7813,9041,14034,14781,10978,3565,11751,8956
2683,426.97025,0.688,25722,46573,38741,15527,35555,17992,31901,21056,27177,21035,16491,17199,19265,26175,79588,54634,14756,24500,90974,15844
2684,427.02142,10.779,6631,9250,7307,8030,7745,9182,11722,8298,8288,8777,3803,11775,7624,10101,10628,10264,7645,8254,9964,10409
2685,427.20758,0.87,40792,71672,55800,26267,42264,54463,70406,37334,58416,59037,126142,55695,65210,72496,43106,43523,73907,62610,45999,54948
2686,427.31476,0.954,141830,144412,29394,17174,158206,102399,27708,123364,19604,310502,354743,94706,51995,136948,124642,119170,119558,26323,122159,130312
2687,427.37274,1.289,109293,153353,156889,92951,74193,101636,96555,82845,94549,141250,207317,112394,109448,105342,140891,73521,108662,127596,83833,88360
2688,428.02136,13.757,17121,13287,22862,20335,19979,20429,23866,16603,24007,21194,8640,16982,18049,17625,13207,13133,14708,15931,15019,16783
2689,428.05338,13.338,47984,53236,53224,69643,49400,57979,75199,32264,76415,47867,28205,69887,77174,113651,68779,102736,64102,68582,63547,75634
2690,428.14572,9.966,80819,92666,78495,82962,63752,122824,95217,50468,86486,76400,55220,95950,57868,90349,60141,52065,58721,59262,81388,75297
2691,429.09009,4.739,33677,51306,58836,33005,66608,54215,60194,47058,29893,92282,16993,31083,25229,33254,26210,29067,26628,25992,36415,35626
2692,429.0986,12.156,22740,49399,35271,32202,50538,40613,46574,36680,32012,70655,13661,7945,27704,11268,9862,4133,27440,31715,3499,17468
2693,429.12137,10.627,100669,77023,156535,100785,149803,170335,190842,127846,120028,86741,63493,84312,77799,77666,47122,52005,73041,101473,70059,67335
2694,429.12399,0.665,11526,814,9906,7019,10258,5998,5612,5207,8979,10481,6210,5149,12709,6149,6662,6301,7333,7149,4120,6288
2695,429.29285,1.322,18225,25834,32947,11833,21923,26440,31213,26715,32420,44855,43681,19411,18507,20155,15102,14619,18564,21222,14552,17289
2696,429.29526,0.897,11387,33390,15673,7578,34691,15671,28515,29587,28535,60901,41638,17523,23519,29587,16615,27539,26075,17142,28883,27487
2697,429.33557,0.73,25417,30703,34697,27436,30515,26195,27428,31303,28468,28302,65099,29922,15978,19191,21936,21514,23843,26305,27229,22537
2698,429.35315,0.891,238921,260542,363872,206279,357835,279816,369194,307883,332285,289311,616131,264768,258275,270540,241243,261581,256052,281473,215252,216478
2699,430.07886,9.04,69269,25264,33987,67715,10391,29072,18999,17086,57139,10647,45502,59042,74977,59812,47603,35211,75629,64884,56941,68266
2700,430.0817,6.005,27294,20403,20410,37077,20584,17808,44069,23772,56064,32741,26169,25579,24271,27022,24012,22122,28354,34241,29727,24606
2701,430.08856,6.469,25687,18486,25085,26660,24639,26860,12982,10970,28533,21883,11023,19412,14989,15081,12551,12865,18137,16304,18384,19347
2702,430.11179,0.584,7599,7937,36,88,5771,1356,310,616,50,5575,14066,3206,4420,5966,5899,5899,6261,2934,4882,6786
2703,430.198,1.323,8657,8172,1942,2179,2307,964,1849,2649,1953,9146,26534,13023,20821,15807,24288,20121,17947,11165,27106,29335
2704,430.35629,1.037,51734,40670,54787,28694,28480,35630,38644,31974,46894,36026,54900,30812,26618,31802,30786,35124,19763,27166,32434,30963
2705,430.74234,9.686,10376,8657,20486,9580,10075,20722,9221,10844,13428,13162,18092,8060,21345,18428,8416,7722,7035,12857,7859,17597
2706,431.05521,4.698,21237,17614,39164,39719,26826,39791,38655,35772,41047,27628,25388,32208,15671,26785,21391,17968,17220,28700,18621,34924
2707,431.11844,0.751,45718,36651,66297,51946,54702,64181,49408,37058,48787,34604,46001,38601,63465,32116,37983,31083,58100,49026,26542,37325
2708,431.21405,5.362,23244,58739,35219,36774,42273,35519,43362,34635,33966,86307,35371,19450,24020,22544,25453,23920,25133,25027,14385,20872
2709,431.21439,5.576,23735,34710,31024,34099,18803,29392,29096,23872,30584,43004,16723,22380,23568,19757,22129,20655,24068,27083,15913,23715
2710,431.21832,0.723,55207,22594,71571,32047,30220,32764,55102,37361,37467,59989,159224,36407,59641,121126,52917,58532,29502,29176,22216,79797
2711,431.314,0.62,38153,37648,39463,33750,37706,35223,40451,31801,36748,36685,84434,37563,34814,39508,33665,34267,39120,36765,32091,35378
2712,431.34586,0.732,78630,83813,52979,37987,81209,41516,50026,61114,51601,77631,103043,52838,37343,72246,47526,45611,46344,47472,58419,50774
2713,431.37,0.927,125224,124985,103035,100104,170910,80678,73680,100491,134528,145764,280130,174857,186339,163511,198856,192826,175634,173261,182809,157222
2714,432.05026,0.834,7240,6824,4528,4586,8765,10570,5737,8970,14006,9698,4141,1463,1751,3364,1237,1574,2755,6788,1275,1905
2715,432.09894,9.432,16377,12619,20226,14141,17723,22195,17003,5760,17145,17502,4960,13759,3077,11993,7145,8599,13997,10124,13980,13503
2716,432.81607,9.644,119056,127424,137555,122540,123262,142759,137117,104632,131593,132772,113610,117278,131977,130022,95827,97056,120646,129835,99303,127804
2717,433.05173,12.119,5526,5761,1932,6895,5450,1530,6170,2429,3907,3757,5509,7856,7326,7816,7704,7431,8735,8956,6737,9170
2718,433.11398,8.864,20295,18115,25418,26930,25508,22580,23504,17031,27873,20947,11566,18287,11324,13973,11358,12399,15582,16988,14684,17301
2719,433.12579,0.769,47142,35833,57578,43844,53103,38751,56445,34078,50127,51740,60747,43685,57561,45760,46134,37214,47799,41376,23512,43316
2720,433.22873,1.301,14104,6871,4226,4323,5748,7229,10275,4790,6462,13970,17264,5685,12698,13726,10403,12975,15020,6252,8136,13670
2721,433.22971,5.528,124753,180545,155226,162013,116858,150375,142413,118231,148561,190657,73514,85004,105652,81648,86399,83218,95855,109158,61524,80244
2722,433.23294,5.308,98283,231114,156254,137636,181264,158435,165904,140182,128584,367006,102977,62297,76432,60566,70918,64210,70967,68479,50271,61421
2723,433.2366,5.721,52358,56661,59872,46759,29944,54644,43177,36684,51550,40064,60131,40528,48530,38984,41725,28070,38377,43929,26892,39966
2724,433.27972,3.109,36093,46935,74847,88495,52073,58560,54951,47182,56996,59949,14263,15695,17903,14406,21297,10121,15829,21234,3652,19271
2725,433.32187,1.323,28897,20765,22965,17405,6730,15922,24283,29866,42692,23380,38293,15223,19020,18719,22883,17838,7048,13843,10848,15114
2726,433.33694,1.185,11950,4407,31369,12041,12165,43289,24427,15726,5576,81426,53788,46797,36615,26430,28170,26209,18535,29429,24735,23854
2727,434.00455,11.229,13419,12311,12990,12227,4110,12188,4535,2682,10660,4312,8832,6748,11910,11049,5082,5869,10909,12309,7375,11141
2728,434.05624,6.524,12612,13662,13574,14108,7003,12554,8429,12048,14418,8253,8180,18072,12615,15211,7410,9174,15997,11812,14638,11514
2729,434.16226,1.344,18321,9739,750,963,45413,53762,48722,47747,5670,33231,2692,7024,2732,7507,1549,1249,7659,5067,2508,4962
2730,434.23355,4.737,42564,63245,43656,31250,28582,42686,39813,30055,46702,28783,128753,55629,57048,59001,56210,49766,53236,76258,54145,56504
2731,434.79602,9.655,57381,63845,76306,43632,56458,73479,61032,46044,63510,59811,69433,66386,76914,59977,47715,44897,54433,61484,56223,63555
2732,434.95187,10.779,156349,182919,131021,145300,146757,190968,199715,142510,157749,160768,189929,156367,148311,171095,141521,108852,118385,146087,142840,139008
2733,435.10669,0.667,10715,15561,13187,17956,11526,21774,15763,12687,15453,11844,4826,14436,16425,15592,14092,13198,18409,18708,20700,14467
2734,435.14609,10.722,19904,28088,173016,39926,103362,165219,123564,56339,60435,87341,4237,5224,11152,10107,819,2043,4870,6649,2120,11591
2735,435.22821,5.662,52647,26088,60922,37714,5744,35375,40334,37165,42765,66571,98624,61996,23377,26422,16950,34116,26915,97180,38692,54838
2736,435.24554,5.469,127872,164143,150507,87115,116502,139598,126685,99766,150008,141768,99061,116206,174515,116605,126105,118126,158619,165816,88284,114924
2737,435.24661,5.247,92170,182875,125973,27350,135328,138287,118263,100230,108902,257973,156013,68639,94148,75420,88052,52309,96783,95739,61387,71776
2738,435.30692,1.132,115494,124769,78221,105956,118319,63296,85535,100327,108797,87570,39913,52984,67737,66521,52601,51387,71823,69700,73351,63883
2739,435.37982,1.256,44232,4391,16660,42726,13223,8379,13751,14588,9045,14298,5430,455,6327,871,1059,1326,952,19376,1245,2646
2740,436.05441,0.833,18229,16185,10325,12927,21452,25496,13236,25995,31290,22893,8298,6378,2003,5433,4838,5483,8715,17040,2933,4876
2741,436.09827,15.069,10207,38932,55438,13460,108625,77802,146978,126974,34788,142440,8948,15503,4380,24358,3723,12975,4548,17679,13786,31290
2742,436.14883,2.372,14270,12343,360,205,1920,7745,3787,5066,1674,9945,14899,11062,12667,14063,11873,11310,17160,5686,12869,13826
2743,436.77866,9.687,20518,19893,36697,20785,21523,25318,24768,15370,21367,21040,31711,20652,38936,36840,17106,15041,30951,30938,17709,21212
2744,437.02325,6.462,35297,15951,32030,23058,14138,34645,14197,19420,38859,13396,31024,41475,31134,30626,23360,11119,31150,36616,29623,30058
2745,437.0538,9.042,6833,3835,6420,4204,3604,6210,3945,4360,6908,3040,6211,5627,6667,4162,7848,9094,7425,4677,6578,6608
2746,437.13641,9.042,35066,20444,36411,42547,17217,29143,25837,14419,36761,13899,14346,21747,20120,20329,16724,14450,22871,19726,21338,26961
2747,437.16415,0.715,49017,21219,50736,30484,46954,37574,41352,27599,27899,34821,61946,32540,47674,39141,29056,27559,32694,40399,18332,37994
2748,437.17624,0.926,15364,29379,16855,18726,19137,22087,61699,23817,27853,41863,56935,21607,19589,31903,15492,35244,37126,39298,21988,24794
2749,437.20886,8.229,192335,190919,289941,275037,291385,299440,376479,173403,191906,262659,46003,87996,86634,98035,78215,61272,96117,94745,103439,102006
2750,437.25876,5.648,18975,18169,25187,16179,13834,21432,19081,17600,17102,14023,27457,12824,22298,14034,16445,10387,24705,23003,12595,14334
2751,437.26138,5.438,43729,36927,56202,72508,51141,40614,48783,32763,55909,26089,46907,29897,58658,31499,21351,34754,54685,56186,22860,32561
2752,437.36938,1.128,18980,19176,7354,2981,11661,7856,5868,10467,1848,21997,12125,4448,8652,7719,5991,9086,9269,4976,7549,8052
2753,438.2919,5.926,122486,139410,66580,135082,208629,129099,193730,150416,131013,164265,7667,32508,98019,68079,64957,49957,92438,94101,35027,61589
2754,438.29535,6.05,194152,219889,187955,141665,270870,195809,282450,252931,170105,285488,247826,75506,136983,112412,84594,70942,136482,141327,90590,98076
2755,439.07797,13.167,6685,3675,7598,9091,6879,8702,8446,6074,8145,7170,1617,5462,4416,3631,3707,3343,3969,3242,4310,5226
2756,439.12662,0.714,12766,4596,12053,7581,14043,7635,11293,24826,8277,8665,9834,8298,8759,11459,60160,92022,7557,8038,22509,10326
2757,439.37405,1.169,49109,81316,23809,27531,65122,22196,33573,44983,62569,53354,25904,16017,33151,25257,18129,20430,25863,21122,30473,17920
2758,440.79904,9.845,13294,13657,13152,14186,13823,14988,10482,9002,14558,15310,13983,6394,15335,15376,7329,7035,14807,15323,4109,13566
2759,440.85538,10.78,89823,109024,100550,94297,97718,105071,94638,93986,88867,101313,88748,103964,105852,102706,80840,81793,117978,96495,82637,109425
2760,441.07584,5.008,27956,34461,2177,2098,13833,12597,10003,7120,4986,15980,36392,29682,30355,37689,26158,29827,35010,23752,20661,40244
2761,441.11508,6.26,7410,10828,15636,10253,4305,12448,5750,5610,8630,4215,9368,17647,11910,15589,14287,9501,13303,11895,11791,18020
2762,441.18491,0.855,32129,3432,31502,67833,35804,7947,10813,3608,7515,10529,8212,5669,9902,20436,18128,6764,14237,18338,18443,10975
2763,441.24963,0.73,546570,290063,416751,177173,766069,202251,359723,226542,293014,481012,614565,205081,315534,152062,243153,313172,185453,172864,125594,137323
2764,441.29611,1.057,122126,126557,41160,30443,150891,76936,62629,79876,36271,236980,251379,87441,131223,140395,108934,133834,121984,56904,123301,142814
2765,441.38626,1.279,6652,6343,8934,3206,6867,6683,5937,6275,10779,9439,20546,7307,9589,9974,12540,6282,4533,12710,7402,8237
2766,442.13248,1.315,17918,16578,455,5606,4337,4412,1765,3066,571,7212,33990,22320,20862,17980,22557,15229,23892,6950,16045,21797
2767,443.07108,9.043,7949,7125,8867,9198,3648,7637,3618,5873,8426,6196,7113,7512,7778,8231,5562,4808,2486,8967,6127,8688
2768,443.13388,11.945,27430,20242,26656,27365,26738,29004,30919,26889,30203,26475,15526,22213,18488,19665,11174,9133,24885,28223,17708,20046
2769,443.13629,14.091,257394,188701,312766,264873,257948,317097,260804,159717,377218,321685,73143,138699,89919,154269,90847,170169,151770,155030,112562,208942
2770,443.14215,14.463,54813,33072,48670,64312,64075,49319,44668,37043,66427,37887,20006,24557,35740,21177,17111,22958,39434,38792,30183,21625
2771,443.24216,0.87,1478368,2066270,1970508,981130,1534725,1599809,2069843,1622260,1691011,1756296,4096316,1926487,1802426,2006931,1708990,1678336,1961849,1932772,1577456,1543794
2772,443.31082,1.105,541019,779367,353632,250367,730737,412804,420630,494388,296850,1076569,1038912,387815,367102,538603,469391,492317,515563,378219,458489,495403
2773,443.31097,1.315,89159,80383,14649,15012,96839,60084,62848,90018,31857,211930,99615,52313,25963,74217,48804,25019,67157,23140,36512,53891
