name,mz,rt,W03.01,W03.02,W03.03,W03.04,W03.05,W03.06,W03.07,W03.08,W03.09,W03.10,W30.01,W30.02,W30.03,W30.04,W30.05,W30.06,W30.07,W30.08,W30.09,W30.10
6143,798.53314,254.04,19046,18570,17484,40091,24007,19769,17029,23672,15302,17673,22871,14500,18868,18778,19831,17725,20517,17774,20929,20699
6144,798.56384,270.54,18188,22269,11585,1864,33805,16645,23274,23856,6357,32374,68198,17300,22119,20715,17323,11667,20766,17472,30201,21708
6145,798.58954,250.5,31865,44472,14544,12659,57805,19381,20268,43057,12139,31815,151920,75194,89151,79778,81572,117025,97660,64284,160374,110657
6146,798.59137,573.96,13515,13076,14775,11750,12212,15173,14530,10519,12532,13837,10322,11948,15837,14950,9706,9411,11600,13038,9878,13360
6147,798.60437,76.2,164674,195067,62069,31370,382000,110846,139152,184027,63258,226039,113947,152909,123698,205081,170823,199492,223245,83541,339152,167338
6148,799.55103,76.32,46770,45188,31332,26598,51644,49251,43647,33011,26133,48454,55417,43254,80659,53015,42915,61545,47502,33670,67588,73327
6149,799.67426,49.5,86156,102930,8011,36615,101017,51465,51190,93545,26720,79426,17946,111075,77365,120813,94436,148465,132214,62089,141585,137655
6150,800.57489,269.52,21268,25627,8670,458,44706,13863,18138,27791,6579,32171,66255,35932,32819,29472,35300,54377,38074,22731,79414,41390
6151,800.60858,249.96,42707,73895,8904,10996,86625,19859,20813,79267,10472,51323,112099,120284,133638,134987,150732,177881,154788,102356,273524,177779
6152,800.64313,53.28,47842,54188,89923,39611,44479,89933,79567,23956,71161,56294,203214,38140,99226,65607,16404,20094,57798,74251,21643,52563
6153,800.80792,642.12,10605,14311,9549,11189,11313,9841,15135,11551,10986,11343,8940,14521,10790,13318,13369,11084,11995,10766,13514,13731
6154,801.50861,68.88,13549,10714,1395,767,9458,4765,5758,3711,1183,8368,54043,8779,27397,18869,7945,9279,18090,11726,10160,16665
6155,801.56952,75.72,22139,41585,22969,16625,29986,39939,42352,16353,21810,48055,29343,35086,60099,49391,36222,48677,49713,13119,65828,53914
6156,801.93402,659.16,5132,7452,2255,1785,9492,3750,3762,16072,2607,6538,278,15081,15016,18005,24361,17224,18435,9542,34087,21129
6157,802.45935,336.42,44813,28074,53081,19377,25773,23780,59138,44344,44284,24509,2965,59236,61250,77155,42560,52760,39229,46389,45078,56022
6158,802.45941,361.56,19253,26189,27212,17804,29182,24119,36745,28374,26468,27837,32847,34937,33869,49546,26738,40740,31497,32944,43181,43604
6159,802.46143,346.38,30061,27226,20132,19536,41573,37306,31628,41148,36249,30714,72879,28087,38325,44176,34287,43311,25344,35779,40434,45807
6160,802.53235,80.88,121634,132829,283874,133260,112600,226896,200770,58175,274836,124092,11981,70141,199720,87639,42114,42141,87187,173992,49907,84612
6161,802.53729,248.94,115079,104675,132020,91313,73672,208042,224910,51888,214999,97920,809927,65639,159653,92865,46216,46755,90874,141408,70070,76091
6162,802.5976,62.58,40759,51839,40714,9769,60357,60586,39866,31780,23538,42846,196606,28833,63652,75938,28321,24647,58317,45404,40980,55176
6163,802.68524,49.02,28526,30834,1453,8863,52727,11716,15151,30900,5675,28771,13692,23307,8354,23225,23208,31032,25603,14355,40294,21620
6164,802.76337,50.46,10546,15884,246,1602,29523,2476,4601,14448,797,12243,1432,7276,7301,8757,10671,12138,9523,4596,21131,11850
6165,803.48059,633.84,12325,10772,14120,19540,14837,13673,17051,10917,19385,12606,283,2162,3912,3515,3286,2303,5580,6239,2665,5079
6166,803.67548,633.6,28551,30930,29522,43723,31471,31342,37086,24769,41827,30384,280,6658,10271,8059,7631,6811,11970,14244,6358,11720
6167,803.88226,633.66,37223,38132,39448,52813,40232,40177,41410,31553,49952,38690,1159,8110,12894,9394,12470,8980,14864,15545,9461,15079
6168,804.08069,633.66,21414,20766,28619,34950,30333,30857,34279,20774,41432,27642,225,6633,8075,7961,6268,6850,11394,13004,6562,11499
6169,804.284,633.84,16322,14017,16463,25801,17766,18067,19102,12846,23382,17879,133,3046,4755,4671,4522,3024,6691,5724,3126,6214
6170,804.44977,74.52,11463,8974,968,817,5382,7153,5072,4300,3428,5471,23859,10083,19093,13952,5499,5352,10942,9774,6214,13070
6171,804.47668,331.32,420356,349017,459592,39568,594295,506408,627841,439225,497288,376129,312,403363,721180,748489,344940,542570,428897,568516,525088,563423
6172,804.48157,340.92,283939,265413,380885,171058,438079,311288,453275,323123,319637,423541,994482,310220,395709,438540,265679,394457,252108,382302,532714,511926
6173,804.51025,62.76,22561,22221,26602,12515,16596,29592,15719,15442,22053,29346,35064,18083,22118,26551,16042,16056,28763,23391,21289,31504
6174,804.54913,186.72,247295,191548,786289,5435,5874,192397,333721,83365,292336,135585,705,75857,92997,41744,59896,81284,166012,41241,124133,117610
6175,804.55377,247.86,412008,381446,573559,209389,279029,649554,689919,187783,581279,389282,2228690,230173,460369,286625,157373,198907,266736,384342,303289,273215
6176,804.70129,49.08,107032,118164,5795,37734,219054,36286,53079,125945,19341,111851,34440,140839,104722,129565,139321,177311,138742,74426,240257,129908
6177,804.74982,642.18,7138,7548,6963,7830,6571,7572,7083,7561,7399,7223,8565,9035,8821,7727,7346,8437,8496,7697,9649,8253
6178,805.51251,74.16,41701,34675,15747,11024,26009,31729,26276,11335,18328,23985,159967,34116,122134,67699,22636,20643,59263,50711,25679,55367
6179,805.93884,670.56,11360,13481,4742,4540,20555,5384,6978,22761,4592,13819,508,17515,15081,14312,21517,16409,18083,13279,38083,20938
6180,806.71606,49.26,328889,361367,17749,136736,480732,110277,138116,369675,48629,279633,79134,483663,396247,528282,510701,722060,527586,306459,846944,535244
6181,807.14105,792.36,27788,12676,28571,19803,22832,25767,40484,35726,37144,44803,2269,21325,8756,11780,11782,14965,13881,18028,19931,19500
6182,807.49768,354.9,79662,92970,72408,41819,131413,65323,85370,99417,65348,92413,138297,125996,138651,124594,126091,202416,142328,110072,260178,178168
6183,808.14276,735.48,16292,15127,16441,16346,12646,15568,15643,18942,16444,14898,613,25044,18788,22803,28230,28947,22362,21403,28658,22860
6184,808.23883,929.7,20514,13170,17442,27513,28380,20434,26285,40462,23948,36494,67,19539,4266,13339,14015,24027,11371,11907,22426,12995
6185,808.27698,634.5,9428,10418,11697,19404,12592,8667,13626,11923,14826,11451,184,2165,2840,2467,2856,2772,4767,4375,3155,4026
6186,808.6355,571.98,8438,6549,6481,12513,12869,4376,7667,20706,5839,7332,489,12312,2878,6882,15880,14894,6459,5415,18240,6224
6187,808.92554,660.96,7738,8671,4704,3486,13521,5121,6679,19810,4055,10463,437,12621,11923,14146,18370,13684,11540,10620,30204,15883
6188,809.16479,929.94,23501,12053,20464,25311,10295,26921,26346,34374,26050,27116,341,17282,6040,12212,10181,19815,11321,16150,22523,12295
6189,809.46521,76.8,18732,16704,19981,14050,15155,21809,21568,15655,20052,13613,25709,11446,18790,17630,12260,16302,12962,19617,13199,15020
6190,809.53467,55.8,100909,104405,221126,59865,163589,330256,321590,73321,126849,216986,733372,95283,203078,161526,31183,54285,107062,231608,40913,131735
6191,810.61597,572.7,12495,12222,9738,16686,16038,8181,12565,20530,10232,10764,2278,15152,7066,10422,14231,18540,10629,8638,19345,9023
6192,810.72729,667.92,10791,31409,15753,21674,41081,16625,27519,42737,16576,58504,144,2005,680,1956,1956,2583,2084,3906,2738,7563
6193,810.97894,667.92,22594,64176,31081,47355,66674,35745,53869,80298,34301,101043,183,5908,2055,5632,5317,6207,5245,9042,8333,18971
6194,811.02399,535.38,5096,4567,7244,4647,6801,6285,5688,6367,5924,5412,12052,5640,4545,5233,6414,6200,5105,5315,4959,4986
6195,811.17841,728.16,11870,9126,16582,9639,18023,15210,10716,11176,6033,12271,714,9291,6996,5633,10051,10080,10104,7907,9098,8431
6196,811.94684,657.24,9362,11425,3901,3190,18110,4904,6686,29441,3110,12359,571,19595,23143,21246,35893,15956,26116,14336,61271,27107
6197,812.56134,63.48,31268,31368,39670,23432,23423,43377,24377,25868,30867,39174,43597,26426,33786,30921,20051,24528,32733,27742,31480,40568
6198,812.60144,572.52,18486,17400,16883,17790,15733,16577,18250,19787,16477,17803,4007,19635,12222,16612,16952,17017,16656,10234,18843,15972
6199,812.65155,49.38,119617,143238,12950,18146,181166,44544,27806,78101,14022,92984,394766,308225,344157,391370,414551,489052,474314,157916,766200,466192
6200,813.46539,641.4,8110,14647,9811,14771,18812,8608,17127,18789,12316,20716,104,2765,2042,3222,3840,4854,3952,5083,3883,5580
6201,813.50226,76.86,13059,13176,9963,6852,14012,13498,10816,12771,9207,13723,18166,14429,29694,20611,14376,13877,11190,18987,16538,19609
6202,813.59387,532.62,12875,9787,8658,12537,9893,9915,8561,11751,13292,10193,802,13157,10566,13902,18442,18778,13486,8334,14503,12914
6203,814.57092,573.18,31821,35796,37613,31242,28343,41115,39560,25695,39533,36561,13409,31908,34945,34686,24485,20741,32645,36026,23618,32891
6204,814.60272,255.66,174656,138891,150981,92858,207956,155093,170588,116242,167169,140243,255339,98856,128182,125569,92301,85468,86218,164142,65802,81335
6205,816.14514,49.02,10879,8747,341,3957,18225,4069,4624,12492,1551,9724,426,4474,2772,3538,3137,5584,5988,1266,7655,5192
6206,816.47168,666.96,9213,25438,11301,15549,28978,12217,23242,27282,15360,42203,58,2117,1550,2338,2100,1844,1935,4704,2775,7680
6207,816.54071,52.62,12796,11569,28170,7903,14151,28463,28606,5609,14600,15223,53381,5964,21676,15698,3657,4025,8667,15775,3488,14104
6208,816.70233,48.84,459949,421857,10946,125728,946701,115884,229408,491314,82625,462335,51549,146437,117648,147792,148327,188817,174954,93961,284152,154255
6209,817.0351,536.04,4402,5123,5716,5089,3661,6398,5299,3927,5128,4603,11234,4624,5484,4845,3822,3504,4491,4950,3486,4914
6210,817.19873,729.36,7851,7405,8175,6459,8603,8412,8347,6571,7670,7865,283,6020,9954,8649,5713,4839,8768,9564,4024,7258
6211,817.51239,76.86,12529,9839,6712,6505,10838,6396,7610,7335,8007,6965,31443,8140,20965,12313,7497,7592,11864,10899,9277,12129
6212,818.24408,892.74,16148,17102,24352,13606,21348,20414,21651,9841,22920,22182,1487,11140,23218,11751,5864,5285,17324,20733,6842,16100
6213,818.55841,574.08,8370,8691,9447,8567,7264,9866,9189,6628,8840,9865,4279,8197,8803,8863,6147,5993,8873,7844,6212,8904
6214,818.62042,75.78,21876,21188,28778,16337,24307,29564,29708,12518,25517,20651,50883,20451,36761,36193,14264,14342,29523,30275,13481,28508
6215,818.724,48.84,2783998,2655208,42752,903376,4668829,770022,1116302,2976791,390465,2442542,163206,876133,770070,1007821,937578,1356455,1187307,602879,1811951,1027913
6216,819.23456,846.84,19429,16055,25207,8624,13316,15026,22029,14916,9714,7699,519,20522,16972,14223,20717,18669,29442,18433,20995,17252
6217,820.5152,251.88,31869,21764,75609,48701,26854,65747,62649,22096,68739,26330,52250,15329,24797,17141,10498,11560,16259,22819,12486,13486
6218,822.10834,532.5,8657,8484,7760,9899,5401,7341,6544,8027,7125,7217,493,9116,8141,7463,9401,7873,9813,8594,9607,7879
6219,822.78497,642.36,15209,20639,14616,16123,18934,16551,21645,19864,17529,17852,16754,20909,20818,22760,21988,17596,18271,19687,22172,21294
6220,822.91351,558.36,5697,4825,4868,3605,8792,4092,7222,6332,2763,18847,1016,34759,47729,51270,50699,52969,51864,48827,48410,56967
6221,823.19812,52.62,7304,8897,20401,3587,4619,25850,18863,1832,15640,7939,72025,5017,21617,12352,1890,1782,8963,16522,1225,8934
6222,823.3252,987.78,8821,7573,5164,6718,6650,6940,10193,10689,12160,6749,1328,23155,4298,9055,10453,10726,6545,12626,13709,5757
6223,823.54028,52.68,16757,10849,33946,8407,15179,37535,33980,3319,20153,15661,131459,6992,39028,23379,2444,3208,15126,21255,3396,18043
6224,823.6001,77.22,20796,24566,38466,15137,22415,40863,33925,12181,27170,28496,58777,17312,33662,24887,10074,11245,24392,27721,18257,28606
6225,823.87042,52.62,5514,5402,27454,4596,4298,26738,20238,924,17387,8326,93633,3967,19327,11869,970,1508,8174,12444,1918,9944
6226,824.36188,918.12,18108,32488,22480,10718,5537,11578,16542,31588,7779,29239,353,154877,50748,70417,143139,143239,103910,71330,139475,96918
6227,824.5199,354.78,43572,52058,28495,11486,56005,30102,31055,49509,21616,42436,127924,135374,119823,144624,125246,235352,160242,106941,330468,177923
6228,824.52222,291.24,17182,13502,12268,5820,10271,10914,7013,10874,12382,12939,23512,10185,23252,14286,13660,14804,16056,13675,22591,22005
6229,824.52264,272.22,29473,41997,21055,9810,16217,14972,15835,12966,41050,39287,28172,27195,57802,28820,22363,32616,43294,38616,34808,58398
6230,824.52393,346.08,80741,94533,86279,1688,138293,94698,46023,81329,46892,68319,165,203475,244576,299494,237602,326632,229825,174628,384780,280659
6231,824.59033,532.56,9064,13635,13324,14505,11351,11864,13842,11851,14404,13663,3105,15272,13843,13937,10299,14887,13792,10808,11364,13317
6232,825.69067,49.44,62174,75796,4733,26355,83012,32033,37704,75622,18924,71185,12333,26335,31544,44225,30701,48199,40804,23574,50289,44043
6233,827.21381,388.02,9757,9196,9730,9792,11060,10484,11117,11632,10176,10995,406,4862,4663,4442,5307,3949,5863,6920,5094,4253
6234,828.47369,325.02,111408,73341,66531,52763,96615,77425,148747,62776,75816,47117,467,51573,103635,104408,40493,68933,38951,86227,47737,61504
6235,828.55072,246.78,20472,17076,27605,5940,10433,31851,31087,13311,29449,25300,207430,16275,23126,14638,10031,10778,17462,23876,14600,19305
6236,828.60675,74.22,19778,23507,17560,9211,19170,20320,18614,5547,23204,23751,63870,16736,41843,28380,18125,17302,27162,24784,29594,25411
6237,828.63684,49.8,5507,11788,3084,1807,11459,7592,5304,5419,3215,7997,54684,15235,26407,29099,14317,16990,19611,17447,18440,28785
6238,829.27954,970.68,16292,11622,16047,26378,24396,23888,11484,25488,8248,20098,308,14475,6586,18953,20929,14254,12638,10231,22079,6202
6239,829.47369,355.14,7886,12498,8730,2845,22340,6827,6220,18947,5929,9567,20799,31356,38432,30249,30302,46396,37451,18705,62732,33593
6240,830.12262,735.66,6736,5122,5787,6780,3795,5355,5145,5641,6139,5541,304,8839,7326,9120,10020,8981,9154,7851,8793,7622
6241,831.49622,345.12,52115,42354,40995,3265,71153,19318,34457,59777,26710,38067,2561,66588,65054,95663,86764,99259,62476,52845,120701,69326
6242,831.50366,354.18,26736,36853,14052,8151,44833,16263,16766,31707,10433,29993,37062,54552,60276,49413,65070,64174,69341,40649,117077,67000
6243,831.5462,56.16,9520,9572,18514,5462,20123,30715,33986,5366,12094,19446,81365,7350,24466,16842,3668,7162,10569,23148,3739,12030
6244,832.23083,49.32,55665,23490,29528,17318,30022,40618,21727,23771,79262,17963,25919,85561,38183,48618,22258,19345,18746,22123,85882,33667
6245,833.50775,352.2,62365,61704,27376,15575,99508,33497,38633,77138,28268,60457,60371,82606,73062,65738,94723,158854,94991,58373,226232,107375
6246,833.51514,343.26,130620,135856,84817,1643,239428,118550,99798,105075,80580,108263,1098,152512,141518,237840,193450,221407,166841,110874,302400,178241
6247,836.59015,254.52,13380,10631,15206,9913,3979,16117,19485,4004,16203,8929,24062,14764,10762,12294,8711,12563,11062,13431,3978,5983
6248,837.22491,803.22,14318,5631,9002,14798,14819,9096,18128,14543,18899,25431,353,12081,2819,5139,3749,10466,6069,7258,13007,10584
6249,838.53662,80.28,18394,13132,15669,13320,21271,22743,32203,20857,12792,39609,5553,11849,22645,10630,12507,8323,12178,25161,10564,16216
6250,838.59924,253.26,55884,44255,74290,37224,37262,72496,83598,35593,73016,55926,133565,33846,45274,28636,23830,21237,45053,57563,15990,35682
6251,838.71375,49.2,34829,34223,20770,8440,71168,30741,39718,32998,21609,46113,77666,17696,39363,27575,16973,18285,30309,28303,35685,31234
6252,840.56531,75.06,91627,133074,67651,34925,185107,78735,79552,149369,61854,112056,114331,139329,174085,156687,168443,182771,168437,154163,265023,172167
6253,840.61743,252.42,162492,152209,177564,72736,185894,180242,215577,136741,184286,165920,241375,94750,137702,118832,87008,99236,124664,131813,112954,111559
6254,841.19318,56.58,6004,6728,6594,10908,6322,3792,4834,8542,6646,5876,2615,5633,2687,2018,8654,7211,4636,4714,6021,3444
6255,841.65778,49.26,20147,22488,1182,9481,11120,11266,10687,21378,6656,19063,1911,13755,5604,7534,12111,7632,5262,8042,6928,9190
6256,842.62793,81.72,36138,35851,26597,20834,63467,33658,29824,18494,26353,31253,2850,24164,26680,24372,26384,16375,30836,31253,33631,32251
6257,842.72333,48.9,61452,61736,1865,26618,178265,18680,35263,95228,12277,80381,7626,17173,15291,12537,19149,22568,21470,15475,32511,18585
6258,843.18842,388.08,19278,18137,16595,16898,29059,17856,18433,31707,16270,20034,494,8361,7461,6417,12829,12090,10509,11038,11626,7400
6259,843.44385,78.72,6447,6709,11378,4374,4391,9702,10664,5747,8123,10547,33580,5077,10416,4945,3879,2989,5374,8241,4126,5445
6260,843.78833,60,3342,3835,4358,3558,2607,4114,5299,2048,3708,4846,8909,3811,7716,5920,1371,1152,6413,3303,1358,4387
6261,844.28772,906.18,75997,70427,63991,49286,41549,49968,48174,14828,53948,22534,2133,44664,42066,49384,42886,51020,73013,50607,27963,21237
6262,844.5304,403.2,43643,61146,78076,8882,319483,151610,130423,78713,28730,305619,791,6694,3228,20094,1963,2249,10807,17510,3697,17566
6263,844.53693,79.02,12315,9694,19158,10635,14048,18011,22085,7956,11347,11369,38686,10613,17335,13015,7319,8827,12587,12510,7975,15345
6264,844.73615,48.78,437843,352918,6593,180490,872865,100998,211327,586481,62506,442637,9571,71338,54752,73332,70288,98070,80215,46278,141134,74415
6265,844.7677,642.3,7078,6697,7137,7530,7190,7877,8114,8869,7727,8712,7442,9817,7242,9527,9778,8346,7684,8591,8952,8765
6266,846.30316,970.38,35990,33405,39740,66600,53115,27882,43974,89021,32766,48205,1192,35110,16459,38998,47201,42495,29314,24684,43561,26337
6267,846.43903,60.06,1201231,1230578,1471099,998889,1051892,1199899,1682314,601039,1144769,1263161,2540358,983970,1709431,1263874,515673,525787,1417511,1458522,500369,1100302
6268,846.54614,77.64,11483,10875,16413,8978,22737,17271,16295,11373,8146,13034,13231,9654,10478,7881,7643,7170,7688,9819,8167,8527
6269,846.59552,573.24,4068,7474,6470,5335,7721,6866,7991,7719,7842,6803,841,5060,6321,7824,5168,6237,3840,7727,7317,6516
6270,846.7511,49.08,1240794,1119373,14289,652480,2003970,293358,533118,1699222,168021,1140140,21369,251773,167228,287449,233351,393435,298988,168041,468435,256306
6271,848.51819,344.28,51881,47277,40000,7726,37858,50832,39622,56346,37854,35753,282,58580,69965,96649,65983,84836,73145,57378,106528,84951
6272,848.52502,352.86,22113,23391,14387,8120,32769,10386,16593,25411,13757,18748,57568,30804,28247,28770,32323,57866,41081,25661,76275,48034
6273,849.20319,388.02,17384,20364,17227,22542,8781,20539,21917,17591,17152,18131,1308,10529,11485,11071,8912,7992,12596,14184,7781,11127
6274,849.36963,56.52,7238,13478,22949,9044,7804,22544,22662,12654,23845,20300,10637,14477,10644,13081,6713,8317,11912,19289,6491,13823
6275,850.24615,49.8,107021,94639,125934,94105,97267,54814,106362,94531,96574,71287,144319,106823,127470,84853,98678,64837,109461,95110,72312,86170
6276,850.29175,928.68,27173,16265,30818,47076,38506,34267,37121,47071,36485,44818,155,28199,6721,9883,20424,26138,12937,14860,22926,23650
6277,850.53644,52.26,38330,41521,81116,26415,42764,74393,102522,23438,55479,60314,179201,34444,69609,56800,14990,13917,39774,65457,13348,48804
6278,850.53717,352.62,112905,147002,58952,38136,223631,63725,83886,151633,66234,111335,153667,171037,158229,168170,206338,324580,217191,115235,500309,254522
6279,850.53796,343.56,296459,268507,174545,2251,487064,227850,208214,329695,177553,232313,277,315869,326915,482781,350661,471478,359539,249965,618272,379858
6280,850.55389,572.22,7653,7203,7293,7780,7986,5626,8264,7661,6853,6837,2504,7418,5159,7415,6078,6640,6638,6182,7716,6790
6281,850.6037,78.66,32539,32629,38092,23958,34475,34686,41007,24951,36579,36049,43259,34197,43918,35954,25832,26930,37932,38179,29913,35471
6282,851.26392,971.64,47034,39601,27137,78927,43219,56095,20471,42624,20658,32286,1249,36044,16681,41939,53592,49078,28017,24182,56078,26747
6283,851.39264,59.88,81863,88492,161345,107109,53310,145112,170694,38860,146265,97888,189507,65122,78384,69488,25066,11343,63137,101286,10611,70025
6284,852.49542,648.06,7983,15176,7078,11668,16718,7929,19475,13168,11981,44419,165,4134,3940,4560,8973,7354,11166,6555,6261,11555
6285,852.52759,573.18,12249,11137,13504,11787,10928,14230,13985,8853,13906,12627,4953,10630,12763,13302,7737,8670,10419,14489,9961,11636
6286,854.5105,78.72,14795,12876,9220,12376,20784,9008,9445,18100,8829,11606,2356,14536,11182,11266,17282,15282,14598,14397,12640,14469
6287,854.51971,573.9,9296,10150,11387,8830,8291,10122,11405,6487,10497,9356,4006,8715,10691,7783,6339,5793,7639,10575,6489,8727
6288,854.57996,52.08,4888,4456,1878,524,6401,2521,1978,3490,1689,2712,8217,3730,6412,5029,5233,5453,6610,5290,11934,7263
6289,855.49268,352.02,30685,37012,24142,17492,47596,19035,31467,51597,17425,34834,88862,38577,46091,41152,49041,74108,56873,42128,90354,61046
6290,855.49432,342.9,87209,72441,84172,831,121441,98263,89223,58785,70081,62855,4155,88010,93722,114224,92252,113522,73091,82521,118177,80165
6291,855.7771,646.02,6293,5562,4944,13481,9920,4769,6251,9872,7279,5303,2045,8832,3783,5232,5741,9812,5541,4938,7015,5518
6292,855.88409,558.42,7154,5342,3764,3488,12212,3482,10722,5762,3115,16620,515,28070,30043,36716,38054,38285,39043,30706,41751,38757
6293,855.92078,646.38,5537,4202,4814,13782,10884,4181,7359,11984,7131,4824,240,8049,2532,5633,9483,11503,5238,3671,7608,4203
6294,856.06848,646.08,4646,3037,3058,12614,6945,3209,5050,6853,5380,3628,149,5920,1668,3634,6870,8170,5007,2852,6564,3287
6295,856.56989,77.7,79418,109160,32585,23974,107574,37162,45965,104648,33336,75878,71126,137433,157472,145916,193143,172060,158280,123696,227152,187262
6296,857.16724,1032.18,19659,20206,14451,20869,18838,17696,18540,18684,15331,15701,349,23042,12702,14473,14313,12682,16756,16560,17659,11562
6297,857.26141,1032.24,32255,30664,29758,36640,34444,33105,31061,33338,30026,22472,592,38952,24158,25433,27680,23855,29183,27644,29156,25032
6298,857.36755,1032.12,48430,46493,41349,44328,46331,39154,40621,41291,35916,35681,442,47235,28372,22164,35432,24213,35518,31822,40916,31191
6299,857.46271,1032.06,40845,39176,39607,41484,40455,38631,40797,43187,35683,31654,749,48537,27417,25623,32393,28983,37248,36630,36605,31246
6300,857.51019,75.66,25559,24519,11989,21879,37427,12305,12672,28947,7302,17662,9183,25315,16339,20825,26465,23830,20986,15951,26352,18851
6301,857.5647,1032.12,36566,36818,33666,36765,36284,33332,35085,31349,28876,29648,676,39062,21527,25519,29049,21942,31235,28553,28456,23958
6302,858.48083,50.7,10187,14673,25439,9713,9530,24932,25056,3250,21460,20416,60676,9732,21312,14737,3753,4283,12163,16411,2298,18229
6303,858.58765,397.92,70251,108825,49967,6613,682737,74954,126394,69044,41003,662488,29,11538,5246,20856,1298,1800,19099,48196,13763,59402
6304,859.05908,646.2,4960,3367,5402,14162,8809,4577,6194,9025,6723,4905,265,6022,1362,4835,6472,7703,4121,3831,6896,3186
6305,859.2027,646.08,5471,3258,3995,10955,6105,3285,5565,10237,5762,4495,153,5523,1395,4910,5263,7749,5407,3554,5551,2241
6306,859.36273,1032.18,9706,6483,7164,6373,8896,7940,8278,11482,5245,7897,61,9753,5614,7622,6544,6783,7375,6022,9472,6247
6307,859.39288,60.06,3724,5807,4480,6061,4330,8359,7616,760,7630,2132,8974,2025,5186,3483,624,725,2170,5386,479,3347
6308,859.46021,1032.12,16558,18235,13234,20264,18991,14320,17237,19877,14200,13679,190,22831,9879,11758,12038,12318,14347,12736,14993,12287
6309,859.52911,339.24,393224,366574,280242,6442,702104,362732,317854,476623,241564,310867,222,449390,479172,649414,598735,713477,529072,366601,925460,601786
6310,859.56323,1032.24,22565,22636,16403,25656,22078,17896,17316,24545,14748,15784,285,28434,14521,15898,16875,16541,17295,17332,24514,16987
6311,859.67145,1032.12,21214,20259,17808,24199,22870,19864,21471,24034,15950,17656,557,25170,13245,16408,19044,17120,20892,8425,19243,15802
6312,859.76477,1032.06,22430,19830,13882,15757,18968,16632,15820,17594,15004,17471,111,25368,12252,14433,15141,15060,18845,14452,19101,14139
6313,860.04364,78.36,15920,24904,33464,6232,41726,58869,84955,24175,18044,64605,182391,10116,24558,12185,2391,2686,10730,63568,4493,9040
6314,860.76251,49.32,64955,58683,1343,37857,81029,14176,22095,90116,8324,45749,1963,13483,13214,26039,20667,26442,20328,13549,38219,19263
6315,861.20654,49.5,4421,3707,17971,2037,3161,19533,12774,912,7475,3558,49269,1035,11020,3947,376,368,4768,6424,636,2689
6316,861.23401,728.16,9736,24424,14682,13249,20947,12743,18172,22599,12198,26774,55,2456,7193,2584,6305,2461,10847,11911,2589,6461
6317,861.45154,725.4,6461,7365,12767,16337,12019,12371,10030,14843,7483,13683,59,19272,2892,9242,14471,17617,4523,4582,10304,6707
6318,861.52313,71.64,15912,13050,3665,12371,23762,7736,4452,11372,4018,10973,4961,15063,7762,14315,17242,15631,17977,7109,21775,9715
6319,861.54828,49.62,9770,6233,28712,5654,10896,34233,24005,2401,18404,7028,109990,6308,37166,10312,3697,5424,5595,17292,6766,12440
6320,861.65912,1032.06,13463,13042,6287,14201,13808,12005,11902,12227,6855,11212,224,15520,6779,10148,9178,8640,12395,9348,13246,8034
6321,861.76886,1032.18,17597,15793,10440,18410,16263,11362,16913,15831,12166,12541,496,18925,10084,9767,4747,8505,14519,11203,16660,11588
6322,861.86273,1032.12,16687,18452,11744,16486,18443,16003,14179,17474,13273,13057,127,17725,10194,11372,12001,11750,15277,11888,13204,10234
6323,861.8736,49.5,3323,1962,22359,2583,1719,20468,17715,1392,13625,5893,52099,2217,19577,6353,55,10,5682,6241,683,5455
6324,861.96387,1032.24,10558,12465,9720,14049,12203,11272,11245,11032,10734,9843,280,16407,7657,9685,9145,8156,9366,8300,13244,9620
6325,862.60846,248.28,7041,7742,8548,1107,3850,10240,10681,3590,8427,8259,42132,3770,7898,4838,2384,2134,6091,8229,4045,3755
6326,862.64703,77.34,11646,13033,14566,9483,12709,15061,15225,5769,11768,12248,24362,10921,18695,15776,7131,8294,16041,14754,6279,13429
6327,863.53912,71.46,20817,19095,3506,14138,30139,7801,4269,13272,4076,16605,4247,24869,19972,16610,24128,26564,25445,17776,33602,21364
6328,863.67871,49.44,5884,9706,1100,1543,8920,2699,2237,5111,1233,4866,7520,16047,15061,20327,20103,26729,20845,7864,37157,25506
6329,863.85382,1032.12,8805,7683,5212,8372,7215,8315,6277,6930,6134,4826,72,10457,5261,6071,5259,5099,6130,2358,6144,4151
6330,863.95709,1032.24,8277,8993,6713,9642,7648,9072,6419,9509,7661,7976,157,13433,4932,6751,6932,6563,8439,7698,6072,6990
6331,864.06409,1032.18,9928,9531,6084,11421,9270,8597,9450,9089,5565,7913,145,10660,5232,6662,5176,5461,8344,7303,7196,5726
6332,864.1604,1032.06,8438,7063,5276,8679,6704,6879,7742,8636,4877,6280,112,8648,4786,6030,5057,4569,5961,6140,7459,4593
6333,864.25702,890.46,14963,16423,20327,10718,13513,18234,14416,5815,15024,10042,721,9961,17248,9904,6802,4774,18515,14633,6143,13018
6334,864.62061,246.96,11586,9688,8558,1652,6643,10418,12788,7644,7800,10358,67238,10079,15154,9802,7048,7519,9700,14725,13518,10302
6335,865.1712,388.2,9427,8770,8292,7282,9707,9632,9498,11396,7838,9448,533,4641,4429,4471,6679,5362,6703,6156,5593,4146
